Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.PDSCH.WBBUsed.Avg","L.ChMeas.PRB.PUSCH.WBBUsed.Avg","L.ChMeas.PRB.UL.Avail","L.Thrp.bits.DL.LastTTI.WBB","L.Thrp.bits.DL.WBB","L.Thrp.bits.WBB.UL.Experienced","L.Thrp.Time.DL.RmvLastTTI.WBB","L.Thrp.Time.WBB.UL.Experienced","L.Traffic.ActiveUser.DL.WBB.Avg","L.Traffic.ActiveUser.UL.WBB.Avg","L.Traffic.User.WBB.Avg"
,Minutes,,,None,None,None,None,bit,bit,bit,ms,ms,None,None,None
2022-11-08 01:00,60,"E_CBN173_Leuwinutugsentul-DMT/Cell:eNodeB Function Name=E_CBN173M41_Leuwinutugsentul-DMT, Local Cell ID=14, Cell Name=C_CBN173TE1_Leuwinutugsentul-DMT_TE01, eNodeB ID=434173, Cell FDD TDD indication=CELL_TDD",Unreliable,100,0.072,0.11,100,23263272,61549064,3353552,992,7928,0.003,0.004,0.489
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=32, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=22, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=12, Cell Name=E_CBN526MT1_Sukawangisukamakmur-TBG_MT01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.069,0.028,50,145344,16724784,2007888,7268,10833,0.002,0.003,0.095
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=21, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,1536,1536,0,0,6,0,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=11, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,100,0.038,0.134,100,24616152,44913232,12628496,523,33362,0.003,0.009,0.677
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=31, Cell Name=E_CBN526ML1_Sukawangisukamakmur-TBG_ML03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=23, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR02, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.001,50,25624,167048,43280,15,86,0,0,0.003
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=13, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR01, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.179,0.074,50,3411072,193199312,8837872,14205,12381,0.006,0.005,0.236
2022-11-08 01:00,60,"E_CBN526_Sukawangisukamakmur-TBG/Cell:eNodeB Function Name=E_CBN526M41_Sukawangisukamakmur-TBG, Local Cell ID=33, Cell Name=E_CBN526MR1_Sukawangisukamakmur-TBG_MR03, eNodeB ID=434526, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=32, Cell Name=E_CBN492MT1_Cibening-TBG_MT03, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.003,0.002,50,13168,23128,10976,5,23,0,0,0.011
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=22, Cell Name=E_CBN492MT1_Cibening-TBG_MT02, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.312,0.224,50,13858232,815129824,27426672,33884,29474,0.015,0.011,0.676
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=12, Cell Name=E_CBN492MT1_Cibening-TBG_MT01, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=11, Cell Name=E_CBN492ML1_Cibening-TBG_ML01, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.011,0.104,95,511416,920824,789280,172,2952,0,0.001,0.915
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=31, Cell Name=E_CBN492ML1_Cibening-TBG_ML03, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.005,0.04,95,758424,1043840,2897432,84,7419,0,0.003,1.022
2022-11-08 01:00,60,"E_CBN492_Cibening-TBG/Cell:eNodeB Function Name=E_CBN492M41_Cibening-TBG, Local Cell ID=21, Cell Name=E_CBN492ML1_Cibening-TBG_ML02, eNodeB ID=434492, Cell FDD TDD indication=CELL_FDD",Reliable,96,1.045,0.178,95,548293232,2623410416,39358248,27585,57132,0.017,0.017,0.643
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=11, Cell Name=E_DPK707ML1_Puripesonaeast-DMT_ML01, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.009,0.025,95,6018168,6992704,2450552,162,4447,0.001,0.002,1.006
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=21, Cell Name=E_DPK707ML1_Puripesonaeast-DMT_ML02, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.482,0.189,95,706768864,1528258360,65316976,12818,44852,0.019,0.015,1.201
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=31, Cell Name=E_DPK707ML1_Puripesonaeast-DMT_ML03, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,0.002,95,102720,129872,99888,10,466,0,0,0.056
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=33, Cell Name=E_DPK707MR1_Puripesonaeast-DMT_MR03, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.005,50,421256,450184,470304,2,555,0,0,0.27
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=23, Cell Name=E_DPK707MR1_Puripesonaeast-DMT_MR02, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=13, Cell Name=E_DPK707MR1_Puripesonaeast-DMT_MR01, eNodeB ID=144707, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=35, Cell Name=E_DPK707MF1_Puripesonaeast-DMT_MF03, eNodeB ID=144707, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.027,0.186,100,5350768,16567648,3990912,533,6370,0.003,0.002,1.191
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=25, Cell Name=E_DPK707MF1_Puripesonaeast-DMT_MF02, eNodeB ID=144707, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.026,0.147,100,4186752,18143352,1934056,611,3292,0.001,0.001,0.377
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=34, Cell Name=E_DPK707ME1_Puripesonaeast-DMT_ME03, eNodeB ID=144707, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.02,0.067,100,1489456,9538296,2191120,527,3194,0.001,0.001,0.265
2022-11-08 01:00,60,"E_DPK707M21_Puripesonaeast/Cell:eNodeB Function Name=E_DPK707M41_Puripesonaeast-DMT, Local Cell ID=24, Cell Name=E_DPK707ME1_Puripesonaeast-DMT_ME02, eNodeB ID=144707, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.013,0.054,100,5157496,6199320,3251304,44,4902,0.007,0.004,0.294
2022-11-08 01:00,60,"E_CBN522_Sibantengleuwisadeng-PTI/Cell:eNodeB Function Name=CBN522M41_Sibantengleuwisadeng-PTI, Local Cell ID=32, Cell Name=E_CBN522MT1_Sibantengleuwisadeng-PTI_MT03, eNodeB ID=434522, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN522_Sibantengleuwisadeng-PTI/Cell:eNodeB Function Name=CBN522M41_Sibantengleuwisadeng-PTI, Local Cell ID=22, Cell Name=E_CBN522MT1_Sibantengleuwisadeng-PTI_MT02, eNodeB ID=434522, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN522_Sibantengleuwisadeng-PTI/Cell:eNodeB Function Name=CBN522M41_Sibantengleuwisadeng-PTI, Local Cell ID=12, Cell Name=E_CBN522MT1_Sibantengleuwisadeng-PTI_MT01, eNodeB ID=434522, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.001,50,5112,13280,87768,15,185,0,0,0.005
2022-11-08 01:00,60,"E_CBN522_Sibantengleuwisadeng-PTI/Cell:eNodeB Function Name=CBN522M41_Sibantengleuwisadeng-PTI, Local Cell ID=31, Cell Name=E_CBN522ML1_Sibantengleuwisadeng-PTI_ML03, eNodeB ID=434522, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.707,0.266,95,33583064,959261464,25439320,43735,41275,0.015,0.016,0.558
2022-11-08 01:00,60,"E_CBN522_Sibantengleuwisadeng-PTI/Cell:eNodeB Function Name=CBN522M41_Sibantengleuwisadeng-PTI, Local Cell ID=21, Cell Name=E_CBN522ML1_Sibantengleuwisadeng-PTI_ML02, eNodeB ID=434522, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN522_Sibantengleuwisadeng-PTI/Cell:eNodeB Function Name=CBN522M41_Sibantengleuwisadeng-PTI, Local Cell ID=11, Cell Name=E_CBN522ML1_Sibantengleuwisadeng-PTI_ML01, eNodeB ID=434522, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.002,0.002,95,242672,421968,282248,165,353,0,0,0.061
2022-11-08 01:00,60,"E_CBN471_Parungpanjangjagabita-TBG/Cell:eNodeB Function Name=E_CBN471M41_Parungpanjangjagabita-TBG, Local Cell ID=32, Cell Name=E_CBN471MT1_Parungpanjangjagabita-TBG_MT03, eNodeB ID=434471, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN471_Parungpanjangjagabita-TBG/Cell:eNodeB Function Name=E_CBN471M41_Parungpanjangjagabita-TBG, Local Cell ID=22, Cell Name=E_CBN471MT1_Parungpanjangjagabita-TBG_MT02, eNodeB ID=434471, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.004,50,3800,10064,66080,10084,401,0.02,0,0.076
2022-11-08 01:00,60,"E_CBN471_Parungpanjangjagabita-TBG/Cell:eNodeB Function Name=E_CBN471M41_Parungpanjangjagabita-TBG, Local Cell ID=12, Cell Name=E_CBN471MT1_Parungpanjangjagabita-TBG_MT01, eNodeB ID=434471, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN471_Parungpanjangjagabita-TBG/Cell:eNodeB Function Name=E_CBN471M41_Parungpanjangjagabita-TBG, Local Cell ID=31, Cell Name=E_CBN471ML1_Parungpanjangjagabita-TBG_ML03, eNodeB ID=434471, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN471_Parungpanjangjagabita-TBG/Cell:eNodeB Function Name=E_CBN471M41_Parungpanjangjagabita-TBG, Local Cell ID=11, Cell Name=E_CBN471ML1_Parungpanjangjagabita-TBG_ML01, eNodeB ID=434471, Cell FDD TDD indication=CELL_FDD",Reliable,96,1.266,0.39,95,35831816,1089857160,62658184,67575,108812,0.024,0.033,0.654
2022-11-08 01:00,60,"E_CBN471_Parungpanjangjagabita-TBG/Cell:eNodeB Function Name=E_CBN471M41_Parungpanjangjagabita-TBG, Local Cell ID=21, Cell Name=E_CBN471ML1_Parungpanjangjagabita-TBG_ML02, eNodeB ID=434471, Cell FDD TDD indication=CELL_FDD",Reliable,96,10.342,0.562,95,528187976,10639893504,356999712,415047,730082,0.154,0.241,1
2022-11-08 01:00,60,"E_CBN487_Pesantrenmanahilulilmi-DMT/Cell:eNodeB Function Name=CBN487M41_Pesantrenmanahilulilmi-DMT, Local Cell ID=32, Cell Name=E_CBN487MT1_Pesantrenmanahilulilmi-DMT_MT03, eNodeB ID=434487, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN487_Pesantrenmanahilulilmi-DMT/Cell:eNodeB Function Name=CBN487M41_Pesantrenmanahilulilmi-DMT, Local Cell ID=22, Cell Name=E_CBN487MT1_Pesantrenmanahilulilmi-DMT_MT02, eNodeB ID=434487, Cell FDD TDD indication=CELL_FDD",Reliable,50,14.223,1.302,50,5545640,5611661944,84685704,1672983,188142,0.479,0.074,0.998
2022-11-08 01:00,60,"E_CBN487_Pesantrenmanahilulilmi-DMT/Cell:eNodeB Function Name=CBN487M41_Pesantrenmanahilulilmi-DMT, Local Cell ID=12, Cell Name=E_CBN487MT1_Pesantrenmanahilulilmi-DMT_MT01, eNodeB ID=434487, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN487_Pesantrenmanahilulilmi-DMT/Cell:eNodeB Function Name=CBN487M41_Pesantrenmanahilulilmi-DMT, Local Cell ID=21, Cell Name=E_CBN487ML1_Pesantrenmanahilulilmi-DMT_ML02, eNodeB ID=434487, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN487_Pesantrenmanahilulilmi-DMT/Cell:eNodeB Function Name=CBN487M41_Pesantrenmanahilulilmi-DMT, Local Cell ID=11, Cell Name=E_CBN487ML1_Pesantrenmanahilulilmi-DMT_ML01, eNodeB ID=434487, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN487_Pesantrenmanahilulilmi-DMT/Cell:eNodeB Function Name=CBN487M41_Pesantrenmanahilulilmi-DMT, Local Cell ID=31, Cell Name=E_CBN487ML1_Pesantrenmanahilulilmi-DMT_ML03, eNodeB ID=434487, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,235824,235824,50752,0,132,0,0,0.009
2022-11-08 01:00,60,"CBN508_Leuwisadengbgr-DMT/Cell:eNodeB Function Name=CBN508M41_Leuwisadengbgr-DMT, Local Cell ID=32, Cell Name=E_CBN508MT1_Leuwisadengbgr-DMT_MT03, eNodeB ID=434508, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.428,0.103,50,14754864,417072248,26471320,34457,39959,0.017,0.015,1
2022-11-08 01:00,60,"CBN508_Leuwisadengbgr-DMT/Cell:eNodeB Function Name=CBN508M41_Leuwisadengbgr-DMT, Local Cell ID=22, Cell Name=E_CBN508MT1_Leuwisadengbgr-DMT_MT02, eNodeB ID=434508, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,284,0,0,0.003
2022-11-08 01:00,60,"CBN508_Leuwisadengbgr-DMT/Cell:eNodeB Function Name=CBN508M41_Leuwisadengbgr-DMT, Local Cell ID=12, Cell Name=E_CBN508MT1_Leuwisadengbgr-DMT_MT01, eNodeB ID=434508, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"CBN508_Leuwisadengbgr-DMT/Cell:eNodeB Function Name=CBN508M41_Leuwisadengbgr-DMT, Local Cell ID=11, Cell Name=E_CBN508ML1_Leuwisadengbgr-DMT_ML01, eNodeB ID=434508, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"CBN508_Leuwisadengbgr-DMT/Cell:eNodeB Function Name=CBN508M41_Leuwisadengbgr-DMT, Local Cell ID=31, Cell Name=E_CBN508ML1_Leuwisadengbgr-DMT_ML03, eNodeB ID=434508, Cell FDD TDD indication=CELL_FDD",Reliable,100,0.247,0.074,100,320444160,678544728,12148288,6891,14977,0.007,0.006,0.356
2022-11-08 01:00,60,"CBN508_Leuwisadengbgr-DMT/Cell:eNodeB Function Name=CBN508M41_Leuwisadengbgr-DMT, Local Cell ID=21, Cell Name=E_CBN508ML1_Leuwisadengbgr-DMT_ML02, eNodeB ID=434508, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=31, Cell Name=E_CBN523ML1_Sman1Cibungbulangbogor-TBG_ML03, eNodeB ID=434523, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.002,0.005,95,298920,783336,1388136,56,635,0,0,0.205
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=21, Cell Name=E_CBN523ML1_Sman1Cibungbulangbogor-TBG_ML02, eNodeB ID=434523, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=11, Cell Name=E_CBN523ML1_Sman1Cibungbulangbogor-TBG_ML01, eNodeB ID=434523, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0.001,95,21496,291016,37000,15,133,0,0,0.013
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=13, Cell Name=E_CBN523MR1_Sman1Cibungbulangbogor-TBG_MR01, eNodeB ID=434523, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.015,50,327344,525064,148208,107,397,0,0,1
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=33, Cell Name=E_CBN523MR1_Sman1Cibungbulangbogor-TBG_MR03, eNodeB ID=434523, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.021,50,556272,730968,353920,38,637,0,0,1.03
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=23, Cell Name=E_CBN523MR1_Sman1Cibungbulangbogor-TBG_MR02, eNodeB ID=434523, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=35, Cell Name=E_CBN523MF1_Sman1Cibungbulangbogor-TBG_MF03, eNodeB ID=434523, Cell FDD TDD indication=CELL_TDD",Reliable,100,1.077,0.988,100,31161040,334423584,32757432,58972,163746,0.03,0.046,0.576
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=25, Cell Name=E_CBN523MF1_Sman1Cibungbulangbogor-TBG_MF02, eNodeB ID=434523, Cell FDD TDD indication=CELL_TDD",Reliable,100,4.079,1.998,100,2676812768,4679133784,134888448,88815,370442,0.151,0.111,1.173
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=15, Cell Name=E_CBN523MF1_Sman1Cibungbulangbogor-TBG_MF01, eNodeB ID=434523, Cell FDD TDD indication=CELL_TDD",Reliable,100,4.134,1.087,100,215393408,5384386048,59050608,149634,172134,0.056,0.047,2.441
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=34, Cell Name=E_CBN523ME1_Sman1Cibungbulangbogor-TBG_ME03, eNodeB ID=434523, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.046,1.087,100,10784872,12541416,14767872,4210,1073962,0.006,0.293,1.76
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=24, Cell Name=E_CBN523ME1_Sman1Cibungbulangbogor-TBG_ME02, eNodeB ID=434523, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.05,0.182,100,4820232,41500832,6791696,1568,13713,0.002,0.004,0.404
2022-11-08 01:00,60,"E_CBN523_Sman1Cibungbulangbogor-TBG/Cell:eNodeB Function Name=E_CBN523M41_Sman1Cibungbulangbogor-TBG, Local Cell ID=14, Cell Name=E_CBN523ME1_Sman1Cibungbulangbogor-TBG_ME01, eNodeB ID=434523, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.042,0.525,100,12717008,18424552,9231136,479,39374,0.004,0.011,1.016
2022-11-08 01:00,60,"E_CBN615_Permanensukajayabogor2-DMT/Cell:eNodeB Function Name=CBN615M41_Permanensukajayabogor2-DMT_0, Local Cell ID=32, Cell Name=E_CBN615MT1_Permanensukajayabogor2-DMT_MT03, eNodeB ID=434615, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,3360,3360,0,0,0,0,0,0.004
2022-11-08 01:00,60,"E_CBN615_Permanensukajayabogor2-DMT/Cell:eNodeB Function Name=CBN615M41_Permanensukajayabogor2-DMT_0, Local Cell ID=22, Cell Name=E_CBN615MT1_Permanensukajayabogor2-DMT_MT02, eNodeB ID=434615, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.751,0.112,50,11684576,730623544,11180552,66957,20009,0.022,0.009,0.676
2022-11-08 01:00,60,"E_CBN615_Permanensukajayabogor2-DMT/Cell:eNodeB Function Name=CBN615M41_Permanensukajayabogor2-DMT_0, Local Cell ID=12, Cell Name=E_CBN615MT1_Permanensukajayabogor2-DMT_MT01, eNodeB ID=434615, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.468,0.221,50,41002960,105355352,25987024,133228,71234,0.084,0.024,0.798
2022-11-08 01:00,60,"E_DPK265_Permanencombatponpesumulquran-PTI/Cell:eNodeB Function Name=E_DPK265M41_Permanencombatponpesumulquran-PTI, Local Cell ID=31, Cell Name=E_DPK265ML1_Permanencombatponpesumulquran-PTI_ML03, eNodeB ID=144265, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.208,0.058,95,9505256,450776864,9708904,9828,17937,0.006,0.005,0.781
2022-11-08 01:00,60,"E_DPK265_Permanencombatponpesumulquran-PTI/Cell:eNodeB Function Name=E_DPK265M41_Permanencombatponpesumulquran-PTI, Local Cell ID=21, Cell Name=E_DPK265ML1_Permanencombatponpesumulquran-PTI_ML02, eNodeB ID=144265, Cell FDD TDD indication=CELL_FDD",Reliable,96,1.938,0.377,95,244424400,3774852808,66796064,86231,99755,0.032,0.029,1.55
2022-11-08 01:00,60,"E_DPK265_Permanencombatponpesumulquran-PTI/Cell:eNodeB Function Name=E_DPK265M41_Permanencombatponpesumulquran-PTI, Local Cell ID=11, Cell Name=E_DPK265ML1_Permanencombatponpesumulquran-PTI_ML01, eNodeB ID=144265, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.027,0.05,95,12432960,30706648,8153328,502,7818,0.003,0.003,1.08
2022-11-08 01:00,60,"E_DPK265_Permanencombatponpesumulquran-PTI/Cell:eNodeB Function Name=E_DPK265M41_Permanencombatponpesumulquran-PTI, Local Cell ID=33, Cell Name=E_DPK265MR1_Permanencombatponpesumulquran-PTI_MR03, eNodeB ID=144265, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.002,50,48432,66544,536,12,7,0,0,0.062
2022-11-08 01:00,60,"E_DPK265_Permanencombatponpesumulquran-PTI/Cell:eNodeB Function Name=E_DPK265M41_Permanencombatponpesumulquran-PTI, Local Cell ID=23, Cell Name=E_DPK265MR1_Permanencombatponpesumulquran-PTI_MR02, eNodeB ID=144265, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.452,0,50,3608,3608,0,0,9,0,0,0.007
2022-11-08 01:00,60,"E_DPK265_Permanencombatponpesumulquran-PTI/Cell:eNodeB Function Name=E_DPK265M41_Permanencombatponpesumulquran-PTI, Local Cell ID=13, Cell Name=E_DPK265MR1_Permanencombatponpesumulquran-PTI_MR01, eNodeB ID=144265, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0.001,50,3752,3752,19968,0,114,0,0,0.025
