Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.PUSCH.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepAtt.Idle","L.CSFB.PrepSucc","L.CSFB.PrepSucc.Idle","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.PrepAtt","L.RRCRedirection.E2W","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.PrepAtt","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.DL.QCI.1","L.Thrp.bits.DL.SRB","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.bits.UL.QCI.1","L.Thrp.bits.UL.SRB","L.Thrp.Time.Cell.DL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Thrp.Time.UL","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.DL.Avg","L.Traffic.ActiveUser.Max","L.Traffic.ActiveUser.UL.Avg","L.Traffic.SUNPT.DL.Avg","L.Traffic.User.Avg","L.Traffic.User.DLData.Avg","L.Traffic.User.DLData.Max","L.Traffic.User.Max","L.Traffic.User.ULData.Avg","L.Traffic.User.ULData.Max","L.Traffic.User.VoIP.Avg","L.Traffic.User.VoIP.Max","Radio Network Availability Rate (LTE)","(LTE) DL Resource Block Utilizing Rate"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,bit,bit,bit,bit,s,ms,s,ms,ms,ms,ms,ms,None,None,None,None,None,None,None,None,None,None,None,None,None,%,%
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=32, Cell Name=C_DPK264MT1_Permanencombatpasirputihdpk-DMT_MT03, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,20.608,10.904,50,16.349,3,2,3,2,0,0,4210,4469,4210,15,15,130,130,1,137,137,25,25,0,0,0,0,0,469386,0,0,,30,3,,0,0,44,1792,544,1184,0,0,44,1792,538,1184,3558,3558,17621130520,1063318672,0,7253640,503219288,1585510696,0,16702264,,1499607,,1034928,2548120,2094020,670910,1213507,1.741,1.085,11,0.828,0.727,28.799,,,40,,,0,0,100,41.216
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=22, Cell Name=C_DPK264MT1_Permanencombatpasirputihdpk-DMT_MT02, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,17.774,7.986,50,13.269,0,0,0,0,0,0,3879,4228,3878,42,42,116,116,0,350,350,19,19,0,0,0,0,0,469588,0,0,,17,0,,0,0,44,1637,379,920,0,0,44,1637,329,920,2930,2929,15394211520,1426719632,0,6403576,331920056,947616280,0,14718184,,1133775,,685632,2082003,1550650,350136,752152,1.177,0.854,8,0.496,0.554,23.619,,,38,,,0,0,100,35.548
2022-11-08 01:00,60,"E_DPK264_Permanencombatpasirputihdpk-DMT/Cell:eNodeB Function Name=E_DPK264M41_Permanencombatpasirputihdpk-DMT, Local Cell ID=12, Cell Name=C_DPK264MT1_Permanencombatpasirputihdpk-DMT_MT01, eNodeB ID=144264, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,14.241,12.494,50,17.915,0,0,0,0,0,0,5489,5513,5487,93,93,98,98,1,136,136,8,8,0,0,0,0,0,469386,0,0,,12,0,,0,0,22,2681,950,1657,0,0,22,2681,950,1657,5310,5310,14602491760,1526030616,0,8345712,289117304,1478717192,0,20191192,,1161993,,1280049,1594968,1124514,1031640,1569256,1.761,0.877,13,1.086,0.609,31.714,,,51,,,0,0,100,28.482
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=32, Cell Name=E_CBN472MT1_Kopidaong-DMT_MT03, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,715,50,17.516,4.936,50,10.702,1,0,1,0,5,0,1776,1547,1666,133,133,788,775,53,10,10,234,232,1,0,0,0,0,213137,137,1,,0,0,,0,0,0,807,1074,535,0,0,0,804,1059,535,2398,2396,4992206032,423284600,0,8113320,114321328,429355584,0,10428528,,803276,,622484,1680120,1483258,589152,712025,1.873,0.932,19,1.229,0.531,15.699,,,49,,,0,0,80.139,35.032
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=22, Cell Name=E_CBN472MT1_Kopidaong-DMT_MT02, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,715,50,24.938,7.451,50,13.871,3,1,3,1,0,0,2675,2569,2439,40,40,173,173,1,45,45,232,232,0,0,0,0,0,213137,273,3,,0,0,,0,0,14,1181,1439,714,0,0,14,1179,1362,707,3262,3255,6879465480,312639208,0,6388096,188050712,770373912,0,12931192,,1269882,,717587,4296813,3462227,551733,843599,2.993,2.132,19,1.228,0.771,20.824,,,48,,,0,0,80.139,49.876
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=12, Cell Name=E_CBN472MT1_Kopidaong-DMT_MT01, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,715,50,10.851,0.998,50,5.597,0,0,0,0,0,0,421,433,407,2,2,11,11,0,2,2,15,15,0,0,0,0,0,213137,35,0,,0,0,,0,0,16,224,157,110,0,0,16,224,150,110,500,500,1386567984,8070968,0,962584,26717656,68496864,0,1405760,,482433,,122392,758343,750553,66572,123189,0.385,0.31,4,0.111,0.232,2.994,,,9,,,0,0,80.139,21.702
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=31, Cell Name=E_CBN472ML1_Kopidaong-DMT_ML03, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,715,96,13.247,5.962,95,11.335,0,0,0,0,0,0,1883,1742,1839,16,16,113,113,0,94,94,13,13,0,0,0,0,0,213137,16,0,,0,0,,0,0,0,962,383,640,0,0,0,961,370,640,1971,1971,7352592200,1827208664,0,3098104,124757744,385536712,0,6250416,,410455,,389281,536909,369952,266932,421039,0.771,0.409,8,0.45,0.294,14.381,,,29,,,0,0,80.139,13.799
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=21, Cell Name=E_CBN472ML1_Kopidaong-DMT_ML02, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,715,96,12.204,6.56,95,11.904,5,3,5,3,1,0,2604,2398,2447,0,0,27,27,0,65,63,10,10,0,0,0,0,0,213137,21,5,,0,0,,0,0,46,1353,461,804,0,0,46,1353,455,804,2658,2655,8098996736,1245672688,0,3204880,499670152,1105786440,0,7087664,,427808,,506099,530730,323378,291201,558379,1.014,0.513,10,0.566,0.356,24.336,,,48,,,0,0,80.139,12.713
2022-11-08 01:00,60,"E_CBN472_Kopidaong-DMT/Cell:eNodeB Function Name=E_CBN472M41_Kopidaong-DMT, Local Cell ID=11, Cell Name=E_CBN472ML1_Kopidaong-DMT_ML01, eNodeB ID=434472, Cell FDD TDD indication=CELL_FDD",Unreliable,715,96,2.184,0.801,95,5.428,0,0,0,0,0,0,1396,1318,1351,0,0,67,66,0,12,11,5,5,0,0,0,0,0,213137,3,0,,0,0,,0,0,0,720,189,396,0,0,0,720,181,396,1297,1297,266455808,14471120,0,1473112,26066064,75407704,0,3958992,,44215,,40852,48426,35788,25168,41140,0.107,0.057,3,0.056,0.043,6.39,,,22,,,0,0,80.139,2.275
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=12, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT01, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,79.167,
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=22, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT02, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,79.167,
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=32, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT03, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,79.167,
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=31, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,28.248,8.335,95,13.131,7,0,7,0,0,0,2275,2705,2274,11,11,59,59,0,50,50,81,81,0,0,0,0,0,810594,51,7,,0,0,,0,0,116,979,166,482,0,0,116,979,151,481,1727,1727,28427975288,5172876624,0,3554048,1073589608,2915890592,0,5509864,,1243429,,677344,1771616,1305201,332582,754608,1.36,0.902,12,0.578,0.676,25.932,,,35,,,0,0,100,29.425
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=21, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML02, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,37.869,10.743,95,19.312,4,4,4,4,1,0,3348,5450,3345,4,4,161,161,0,71,71,82,82,0,0,0,0,0,810595,139,0,,4,4,,0,0,13,1412,678,1115,0,0,13,1410,671,1115,3209,3209,42819288920,1311982544,0,8370504,1022569096,2826194464,0,14139952,,1859323,,1257507,3262380,2767026,628020,1533280,2.223,1.551,16,0.922,1.176,42.317,,,61,,,0,0,100,39.447
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=11, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML01, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,28.252,10.71,95,17.697,5,1,5,1,0,0,5412,6216,5411,27,27,510,510,3,35,35,32,32,0,0,0,0,0,810592,160,4,,1,1,,0,0,6,2496,781,1318,0,0,6,2494,771,1318,4589,4589,32884072680,8109999304,0,8406320,939465264,2157548224,0,15091024,,1361035,,878758,1844695,1213768,525891,1005570,1.651,1.038,10,0.776,0.755,36.342,,,50,,,0,0,100,29.429
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=12, Cell Name=E_CBN623MT1_Permanencombattirtawarnarumpin-TBG_MT01, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.685,8.661,50,14.46,0,0,0,0,2,0,1803,2024,1802,9,9,231,229,0,128,128,6,6,0,0,0,0,0,810594,56,0,,0,0,,0,0,2,792,753,514,0,0,2,790,752,514,2058,2058,6932470576,1353321648,0,3867696,243649040,1432234304,0,5325392,,747905,,1189091,883924,435218,920818,1377451,1.347,0.491,8,0.986,0.387,14.919,,,26,,,0,0,100,17.37
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=35, Cell Name=E_CBN623MF1_Permanencombattirtawarnarumpin-TBG_MF03, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,11.094,8.071,100,21.915,1,0,1,0,0,0,1657,1455,1657,0,0,7,7,0,3,3,97,97,0,0,0,0,0,810595,11,1,,0,0,,0,0,8,753,77,511,0,0,8,753,76,511,1348,1348,5547655064,512478120,0,2218808,102792552,356928064,0,3311904,,265877,,153212,360579,288008,79985,172919,0.304,0.19,6,0.163,0.153,9.767,,,19,,,0,0,100,11.094
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=25, Cell Name=E_CBN623MF1_Permanencombattirtawarnarumpin-TBG_MF02, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,25.5,19.152,100,37.047,1,0,1,0,0,0,5612,4587,5612,0,0,9,9,0,19,19,91,91,0,0,0,0,0,810595,15,1,,0,0,,0,0,3,2694,331,1666,0,0,3,2694,329,1666,4692,4692,16086741816,991472976,0,6960688,324278936,784926248,0,13992728,,782807,,375544,1160133,969486,199660,519562,0.996,0.683,9,0.418,0.509,26.931,,,38,,,0,0,100,25.5
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=15, Cell Name=E_CBN623MF1_Permanencombattirtawarnarumpin-TBG_MF01, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,12.153,8.365,100,23.016,0,0,0,0,0,0,2223,1868,2219,0,0,24,24,0,7,7,7,7,0,0,0,0,0,810594,22,0,,0,0,,0,0,0,1146,232,692,0,0,0,1146,230,692,2068,2068,4406329256,617115448,0,2825768,108702368,305944080,0,5129184,,252775,,164515,328888,243146,74320,183741,0.33,0.197,6,0.165,0.177,9.8,,,20,,,0,0,100,12.153
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=34, Cell Name=E_CBN623ME1_Permanencombattirtawarnarumpin-TBG_ME03, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,11.261,8.886,100,23.358,3,1,3,1,1,0,1544,1302,1542,0,0,19,19,0,3,3,72,72,0,0,0,0,0,810593,11,2,,1,1,,0,0,2,758,85,541,0,0,2,758,84,541,1385,1384,4012426800,325330456,0,2162864,82923416,236890520,0,3497408,,257576,,146791,363976,297148,66849,162993,0.33,0.204,6,0.165,0.153,9.377,,,18,,,0,0,100,11.261
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=24, Cell Name=E_CBN623ME1_Permanencombattirtawarnarumpin-TBG_ME02, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,18.311,14.929,100,33.271,1,1,1,1,0,0,6709,5269,6707,0,0,16,16,0,16,16,66,66,0,0,0,0,0,810595,7,0,,1,1,,0,0,7,3364,347,2366,0,0,7,3364,347,2366,6084,6084,10489913840,717768432,0,8563976,231702440,624140752,0,19375216,,459087,,271181,652344,527186,142284,343293,0.631,0.405,9,0.299,0.356,29.233,,,48,,,0,0,100,18.311
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=14, Cell Name=E_CBN623ME1_Permanencombattirtawarnarumpin-TBG_ME01, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,10.476,11.197,100,25.383,0,0,0,0,0,0,2709,1959,2709,0,0,8,8,0,7,7,4,4,0,0,0,0,0,810595,20,0,,0,0,,0,0,13,1274,141,691,0,0,13,1273,139,691,2116,2116,7544963944,1291297536,0,3238304,167247488,495248232,0,6040568,,306240,,201748,386571,259581,100619,235136,0.423,0.244,6,0.231,0.178,13.33,,,24,,,0,0,100,10.476
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=32, Cell Name=E_CBN623MT1_Permanencombattirtawarnarumpin-TBG_MT03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,11.439,2.203,50,7.108,2,0,2,0,0,0,1519,1751,1516,0,0,83,83,0,45,45,52,52,0,0,0,0,0,810595,217,2,,0,0,,0,0,1,598,1598,492,0,0,1,596,1579,491,2667,2666,7811598632,189935640,0,4059256,172990592,607601832,0,6552360,,710819,,337480,1114062,1039504,193633,354026,0.6,0.441,9,0.249,0.281,10.73,,,21,,,0,0,100,22.878
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=22, Cell Name=E_CBN623MT1_Permanencombattirtawarnarumpin-TBG_MT02, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,25.494,7.503,50,13.928,1,0,1,0,0,0,7186,7407,7183,8,8,244,244,0,501,501,16,16,0,0,0,0,0,810593,333,1,,0,0,,0,0,37,2973,2636,2344,0,0,37,2973,2623,2344,7977,7977,22319665968,421979760,0,12913408,386794344,1368353976,0,24566184,,1969226,,1115155,5308304,4551623,717120,1321768,2.8,2.196,27,0.949,1.025,43.886,,,60,,,0,0,100,50.988
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=13, Cell Name=C_CBN623MR1_Permanencombattirtawarnarumpin-TBG_MR01, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=23, Cell Name=C_CBN623MR1_Permanencombattirtawarnarumpin-TBG_MR02, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=33, Cell Name=C_CBN623MR1_Permanencombattirtawarnarumpin-TBG_MR03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,100,
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=32, Cell Name=E_CBN435MT1_Karacakleuwiliang-DMT_MT03, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,1740,50,3.046,2.049,50,6.645,0,0,0,0,0,0,528,540,525,1,1,37,36,0,7,7,11,11,0,0,0,0,0,80310,67,0,,0,0,,0,0,0,317,284,165,0,0,0,317,284,165,766,680,582873728,109641128,0,1044728,26615392,101964608,0,2253256,,68652,,92576,83411,46486,59899,95731,0.288,0.111,5,0.191,0.09,6.889,,,36,,,0,0,51.667,6.092
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=22, Cell Name=E_CBN435MT1_Karacakleuwiliang-DMT_MT02, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,1740,50,5.419,2.073,50,6.668,0,0,0,0,1,0,1079,1043,1073,1,1,23,23,0,65,65,3,3,0,0,0,0,0,80309,45,0,,0,0,,0,0,0,666,365,390,0,0,0,662,365,390,1418,1161,1441500880,131668696,0,1683856,47726792,124055632,0,3645048,,147261,,94206,164414,110942,42848,97218,0.345,0.217,6,0.17,0.156,11.484,,,73,,,0,0,51.667,10.838
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=12, Cell Name=E_CBN435MT1_Karacakleuwiliang-DMT_MT01, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,1745,50,19.378,7.771,50,12.413,1,1,1,1,2,0,2457,2225,2455,3,3,65,64,1,281,281,10,10,0,0,0,0,0,80329,247,1,,0,0,,0,0,10,1394,970,837,0,0,10,1392,961,837,3199,2817,6576027656,150256648,0,3914408,112636456,472197176,0,8271184,,631391,,393556,1091851,975435,306005,456352,1.671,0.999,12,0.9,0.706,26.113,,,73,,,0,0,51.528,38.756
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=31, Cell Name=E_CBN435ML1_Karacakleuwiliang-DMT_ML03, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,1740,96,7.159,3.694,95,8.489,0,0,0,0,0,0,1180,1194,1180,0,0,77,77,0,1,1,14,11,0,0,0,0,0,80307,73,0,,3,0,,0,0,0,659,380,458,0,0,0,657,380,458,1495,1291,5205479208,1040910816,0,1541312,103987680,276814544,0,3391528,,175503,,207402,185616,95444,154538,221868,0.599,0.316,6,0.335,0.188,14.08,,,54,,,0,0,51.667,7.457
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=21, Cell Name=E_CBN435ML1_Karacakleuwiliang-DMT_ML02, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,1745,96,4.974,5.865,95,10.651,1,0,1,0,0,0,2031,2050,2029,0,0,35,35,0,20,20,15,15,0,0,0,0,0,80278,73,1,,0,0,,0,0,32,1273,459,672,0,0,32,1270,447,672,2421,2057,3059092432,538045064,0,2468144,128615456,366419440,0,6362528,,138379,,178140,147927,60231,108659,191582,0.652,0.401,8,0.287,0.183,27.37,,,81,,,0,0,51.528,5.181
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=11, Cell Name=E_CBN435ML1_Karacakleuwiliang-DMT_ML01, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,1745,96,28.645,10.374,95,18.807,1,0,1,0,5,0,2056,2466,2055,22,22,112,112,0,23,23,14,14,0,0,0,0,0,80282,148,1,,0,0,,0,0,2,1303,802,671,0,0,2,1296,793,671,2762,2376,13743384016,1601244816,0,3712288,215696320,709113976,0,6395960,,589485,,472364,838173,631325,384276,561394,2.004,1.04,13,1.223,0.696,37.517,,,100,,,0,0,51.528,29.839
2022-11-08 01:00,60,"E_CBN483_Caringinbocimi-DMT/Cell:eNodeB Function Name=E_CBN483M41_Caringinbocimi-DMT, Local Cell ID=32, Cell Name=E_CBN483MT1_Caringinbocimi-DMT_MT03, eNodeB ID=434483, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,17.56,7.929,50,12.532,1,0,1,0,1,0,2180,2244,2179,50,50,649,642,2,113,113,3,3,0,0,0,0,0,348787,0,0,,273,1,,0,0,120,931,1718,547,0,0,120,931,1706,547,3304,3303,8294134264,70319120,0,6248160,102537360,1295313984,0,11333232,,1250694,,998653,3552916,3305086,1101512,1305619,1.859,1.223,15,1.069,0.591,12.288,,,29,,,0,0,100,35.12
