Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.DrbUsed.Avg.ExtQci.Index0","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI6","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI7","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI8","L.ChMeas.PRB.DL.DrbUsed.Avg.QCI9","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.DrbUsed.Avg.ExtQci.Index0","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI6","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI7","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI8","L.ChMeas.PRB.UL.DrbUsed.Avg.QCI9","L.E-RAB.AbnormRel.ExtQCI.Index0","L.E-RAB.AbnormRel.QCI.3","L.E-RAB.AbnormRel.QCI.6","L.E-RAB.AbnormRel.QCI.7","L.E-RAB.AbnormRel.QCI.8","L.E-RAB.AbnormRel.QCI.9","L.E-RAB.AbnormRel.TNL","L.E-RAB.AbnormRel.TNL.Load","L.E-RAB.AbnormRel.TNL.Other","L.E-RAB.AbnormRel.TNL.Other.VoIP","L.E-RAB.AbnormRel.TNL.VoIP","L.E-RAB.AttEst.ExtQCI.Index0","L.E-RAB.AttEst.QCI.3","L.E-RAB.AttEst.QCI.6","L.E-RAB.AttEst.QCI.7","L.E-RAB.AttEst.QCI.8","L.E-RAB.AttEst.QCI.9","L.E-RAB.FailEst.TNL","L.E-RAB.FailEst.TNL.DLRes","L.E-RAB.FailEst.TNL.DLRes.VoIP","L.E-RAB.FailEst.TNL.Other","L.E-RAB.FailEst.TNL.Other.VoIP","L.E-RAB.FailEst.TNL.ULRes","L.E-RAB.FailEst.TNL.ULRes.VoIP","L.E-RAB.FailEst.TNL.VoIP","L.E-RAB.NormRel.ExtQCI.Index0","L.E-RAB.NormRel.QCI.3","L.E-RAB.NormRel.QCI.6","L.E-RAB.NormRel.QCI.7","L.E-RAB.NormRel.QCI.8","L.E-RAB.NormRel.QCI.9","L.E-RAB.SuccEst.ExtQCI.Index0","L.E-RAB.SuccEst.QCI.3","L.E-RAB.SuccEst.QCI.6","L.E-RAB.SuccEst.QCI.7","L.E-RAB.SuccEst.QCI.8","L.E-RAB.SuccEst.QCI.9","L.Thrp.bits.DL.ExtQCI.Index0","L.Thrp.bits.DL.LastTTI.QCI.3","L.Thrp.bits.DL.LastTTI.QCI.6","L.Thrp.bits.DL.LastTTI.QCI.7","L.Thrp.bits.DL.LastTTI.QCI.8","L.Thrp.bits.DL.LastTTI.QCI.9","L.Thrp.bits.DL.QCI.3","L.Thrp.bits.DL.QCI.6","L.Thrp.bits.DL.QCI.7","L.Thrp.bits.DL.QCI.8","L.Thrp.bits.DL.QCI.9","L.Thrp.bits.UL.ExtQCI.Index0","L.Thrp.bits.UL.QCI.3","L.Thrp.bits.UL.QCI.6","L.Thrp.bits.UL.QCI.7","L.Thrp.bits.UL.QCI.8","L.Thrp.bits.UL.QCI.9","L.Thrp.Time.DL.ExtQCI.Index0","L.Thrp.Time.DL.QCI.3","L.Thrp.Time.DL.QCI.6","L.Thrp.Time.DL.QCI.7","L.Thrp.Time.DL.QCI.8","L.Thrp.Time.DL.QCI.9","L.Thrp.Time.DL.RmvLastTTI.QCI.3","L.Thrp.Time.DL.RmvLastTTI.QCI.6","L.Thrp.Time.DL.RmvLastTTI.QCI.7","L.Thrp.Time.DL.RmvLastTTI.QCI.8","L.Thrp.Time.DL.RmvLastTTI.QCI.9","L.Thrp.Time.UL.ExtQCI.Index0","L.Thrp.Time.UL.QCI.3","L.Thrp.Time.UL.QCI.6","L.Thrp.Time.UL.QCI.7","L.Thrp.Time.UL.QCI.8","L.Thrp.Time.UL.QCI.9","L.Traffic.ActiveUser.DL.ExtQCI.Index0","L.Traffic.ActiveUser.DL.QCI.3","L.Traffic.ActiveUser.DL.QCI.6","L.Traffic.ActiveUser.DL.QCI.7","L.Traffic.ActiveUser.DL.QCI.8","L.Traffic.ActiveUser.DL.QCI.9","L.Traffic.ActiveUser.UL.ExtQCI.Index0","L.Traffic.ActiveUser.UL.QCI.3","L.Traffic.ActiveUser.UL.QCI.6","L.Traffic.ActiveUser.UL.QCI.7","L.Traffic.ActiveUser.UL.QCI.8","L.Traffic.ActiveUser.UL.QCI.9"
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=22, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT02, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_COC079_Cipeundeuykiarasari/Cell:eNodeB Function Name=E_COC079_Cipeundeuykiarasari, Local Cell ID=32, Cell Name=E_COC079MT1_Cipeundeuykiarasari_MT03, eNodeB ID=502079, Cell FDD TDD indication=CELL_FDD",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=31, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,8.223,2.341,16.066,0.028,95,0,0.891,0.726,2.424,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,726,624,699,1,0,0,0,0,0,0,0,0,0,0,901,668,859,4,0,0,726,623,699,1,0,0,1732205384,339345160,3087599440,13371200,0,9750268072,2488188032,16148805984,40334672,0,0,403356648,190273816,2317129568,4592904,0,0,532326,160195,1076841,2044,0,409209,117344,777836,791,0,0,185013,135897,431504,1634,0,0,0.296,0.062,0.546,0.001,0,0,0.136,0.117,0.325,0.001
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=21, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML02, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,24.042,2.073,8.151,1.878,95,0,2.058,0.371,2.055,0.251,0,0,0,0,1,0,0,0,0,0,0,0,0,1195,672,1218,25,0,0,0,0,0,0,0,0,0,0,2395,824,1718,56,0,0,1193,672,1217,25,0,0,703595952,120603496,348770080,138605576,0,28355284848,2831300304,9139162000,2491737240,0,0,1121686608,222994056,1322815320,156309464,0,0,1866681,225456,986973,181622,0,1678860,177811,744752,164424,0,0,713687,114748,623568,78446,0,0,0.856,0.093,0.506,0.102,0,0,0.447,0.071,0.373,0.039
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=11, Cell Name=E_CBN623ML1_Permanencombattirtawarnarumpin-TBG_ML01, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,16.636,3.644,6.189,0,95,0,2.393,0.697,2.097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1542,844,2010,0,0,0,0,0,0,0,0,0,0,0,1757,829,2343,0,0,1,1542,843,2010,0,0,1466176,4213353952,912071336,2977554784,0,6278432,21033915112,3610923720,8227181208,0,0,515472,1123005320,221448040,794105016,0,0,610,1029225,295679,514205,0,193,766107,173954,273259,0,0,857,404195,179492,403596,0,0,0,0.626,0.123,0.276,0,0,0.001,0.368,0.11,0.293,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=12, Cell Name=E_CBN623MT1_Permanencombattirtawarnarumpin-TBG_MT01, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,1.557,1.431,3.925,0,50,0,0.434,0.268,4.685,0,0,0,0,0,1,0,0,0,0,0,0,0,3,642,272,614,0,0,0,0,0,0,0,0,0,0,4,725,329,685,0,0,3,642,272,614,0,0,233328,143855880,124299104,1084666984,0,323840,900792960,1549776936,4481178456,0,0,253672,171760032,93554384,1166082808,0,0,281,199352,159444,524569,0,22,84350,113591,237193,0,0,646,245059,184882,945053,0,0,0,0.12,0.069,0.302,0,0,0,0.153,0.127,0.706,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=35, Cell Name=E_CBN623MF1_Permanencombattirtawarnarumpin-TBG_MF03, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,4.348,0.348,3.679,0.149,100,0,0.922,0.291,1.679,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,467,420,732,0,0,0,0,0,0,0,0,0,0,0,411,380,630,0,0,0,467,420,732,0,0,0,270847536,30422240,201087040,10121304,0,2914528376,173509056,2425391312,34226320,0,0,124122416,25314240,186047664,21443360,0,0,173466,15084,163325,8680,0,144495,6613,133228,3672,0,0,73640,14451,76048,8756,0,0,0.086,0.013,0.085,0.007,0,0,0.064,0.014,0.077,0.009
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=25, Cell Name=E_CBN623MF1_Permanencombattirtawarnarumpin-TBG_MF02, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,16.633,1.091,3.869,0.043,100,0,3.172,0.303,1.46,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,1053,2033,192,0,0,0,0,0,0,0,0,0,0,1461,958,1651,172,0,0,1888,1053,2033,192,0,0,761652216,36859600,188474608,3977864,0,12847033208,547116504,2675942984,15713832,0,0,500784640,39967456,237580416,5351992,0,0,870187,57235,228100,4260,0,752714,45419,170019,1242,0,0,335303,29246,149741,4510,0,0,0.493,0.034,0.152,0.004,0,0,0.263,0.023,0.128,0.003
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=15, Cell Name=E_CBN623MF1_Permanencombattirtawarnarumpin-TBG_MF01, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,1.234,0.241,7.958,0.015,100,0,0.475,0.161,1.604,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2,626,260,1057,48,0,0,0,0,0,0,0,0,0,2,491,240,940,47,0,2,626,259,1054,48,0,0,156509512,15086912,442564600,804192,0,707282568,99282744,3594395352,3176288,0,368,53598256,14074640,230752864,1687408,0,0,40899,11278,274606,1220,0,24734,7307,210655,436,0,2,30271,8694,137624,1096,0,0,0.037,0.008,0.15,0.002,0,0,0.032,0.014,0.112,0.001
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=34, Cell Name=E_CBN623ME1_Permanencombattirtawarnarumpin-TBG_ME03, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,2.143,0.288,6.169,0,100,0,0.73,0.181,1.282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,697,213,593,0,0,0,0,0,0,0,0,0,0,0,574,194,517,0,0,0,697,213,592,0,0,0,145461760,17421688,162428160,0,0,1017060272,93853416,2901482552,0,0,0,76302608,15765888,144791928,0,0,0,78460,10014,275475,0,0,54407,6422,236318,0,0,0,57235,7803,97908,0,0,0,0.051,0.007,0.146,0,0,0,0.067,0.01,0.09,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=24, Cell Name=E_CBN623ME1_Permanencombattirtawarnarumpin-TBG_ME02, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,7.921,0.943,5.913,0.057,100,0,1.521,0.353,1.689,0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,746,2725,326,0,0,0,0,0,0,0,0,0,0,1610,657,2461,297,0,0,2567,746,2725,326,0,0,337603480,57445352,317883496,4644120,0,4515782104,919826192,5043149224,10902248,0,0,257912552,60584128,288018640,17241784,0,0,288012,47626,313054,3539,0,239519,32598,254181,868,0,0,157572,31357,149508,4650,0,0,0.172,0.036,0.195,0.003,0,0,0.141,0.023,0.132,0.003
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=14, Cell Name=E_CBN623ME1_Permanencombattirtawarnarumpin-TBG_ME01, eNodeB ID=434623, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,2.688,0.307,3.776,1.136,100,0,1.917,0.357,0.967,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,630,453,1230,37,0,0,0,0,0,0,0,0,0,0,458,361,958,38,0,0,630,453,1230,37,0,0,575726304,39052128,208386424,467794008,0,3180031208,138310200,2491959192,1734321704,0,0,249371072,38349304,140657600,66211768,0,0,132202,19088,179159,55986,0,78532,6808,142059,32181,0,0,100331,23104,80662,30429,0,0,0.094,0.018,0.099,0.033,0,0,0.102,0.024,0.081,0.026
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=32, Cell Name=E_CBN623MT1_Permanencombattirtawarnarumpin-TBG_MT03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,2.662,1.568,5.247,0,50,0,0.179,0.224,0.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,349,672,1,0,0,0,0,0,0,0,0,0,0,419,345,840,1,0,0,360,349,672,1,0,0,59534040,21383040,108020280,48,0,3009388136,1099325248,3699739096,2256,0,0,98532088,67377816,436893936,976,0,0,289730,208696,610025,4,0,272394,194589,567548,4,0,0,77993,68009,189712,11,0,0,0.113,0.077,0.251,0,0,0,0.049,0.045,0.144,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=22, Cell Name=E_CBN623MT1_Permanencombattirtawarnarumpin-TBG_MT02, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,10.038,2.71,9.629,1.037,50,0,1.77,0.392,1.07,0.099,0,0,0,0,0,0,0,0,0,0,0,5,22,2538,1385,2464,16,0,0,0,0,0,0,0,0,5,22,2831,1301,2510,31,5,22,2537,1384,2463,16,0,218208,267303576,20947128,116266160,16650096,1191696,11021729496,1504847456,8311924264,1475928048,0,470128,770466504,115648936,428926736,46926344,0,441,2398805,753633,1991127,149864,145,2018783,635329,1744456,144370,0,485,608568,160116,496503,35388,0,0,1.083,0.254,0.81,0.053,0,0,0.463,0.124,0.332,0.02
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=13, Cell Name=C_CBN623MR1_Permanencombattirtawarnarumpin-TBG_MR01, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=23, Cell Name=C_CBN623MR1_Permanencombattirtawarnarumpin-TBG_MR02, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN623_Permanencombattirtawarnarumpin-TBG/Cell:eNodeB Function Name=E_CBN623M41_Permanencombattirtawarnarumpin-TBG, Local Cell ID=33, Cell Name=C_CBN623MR1_Permanencombattirtawarnarumpin-TBG_MR03, eNodeB ID=434623, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=32, Cell Name=E_CBN435MT1_Karacakleuwiliang-DMT_MT03, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,0.802,0.491,0.455,0,50,0,0.144,0.273,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,88,339,0,3,0,0,3,0,0,0,0,0,3,102,63,356,0,0,3,82,87,337,0,0,54480,83357648,15587144,10583280,0,82704,260415688,231953648,90213584,0,0,540800,32675240,28719600,39732000,0,0,55,38661,20090,24510,0,2,11510,16550,18373,0,0,169,28379,28642,38226,0,0,0,0.053,0.016,0.042,0,0,0,0.042,0.064,0.084,0
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=22, Cell Name=E_CBN435MT1_Karacakleuwiliang-DMT_MT02, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,2.879,0.439,0.772,0,50,0,0.183,0.104,0.258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,263,199,573,0,3,0,0,3,0,0,0,0,0,0,270,192,538,0,0,0,263,197,569,0,0,0,28984192,32515840,70166552,0,0,1079144816,56647952,305706000,0,0,0,42696616,18250296,63104304,0,0,0,103787,26502,34121,0,0,97061,1914,11967,0,0,0,34680,24736,37790,0,0,0,0.102,0.033,0.082,0,0,0,0.067,0.029,0.073,0
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=12, Cell Name=E_CBN435MT1_Karacakleuwiliang-DMT_MT01, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,50,0,5.193,0.907,11.618,0,50,0,0.667,1.328,1.636,0,0,0,0,0,2,0,0,0,0,0,0,0,0,455,441,1355,20,0,0,0,0,0,0,0,0,0,0,393,393,1245,19,0,0,454,440,1355,20,0,0,26768352,32730200,90555248,33792,0,1566766304,410394520,4598212768,33792,0,0,106379600,147722960,217205792,38592,0,0,350629,83494,657205,50,0,334524,46012,594545,0,0,0,80471,119288,254524,72,0,0,0.312,0.087,0.605,0,0,0,0.137,0.192,0.571,0
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=31, Cell Name=E_CBN435ML1_Karacakleuwiliang-DMT_ML03, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,96,0,1.162,1.012,3.731,0,95,0,0.146,0.173,1.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,295,747,0,0,0,0,0,0,0,0,0,0,0,92,284,774,0,0,0,89,295,747,0,0,0,502092216,133886608,404694496,0,0,1430304552,1294146152,2480790584,0,0,0,44347904,50136744,181954648,0,0,0,39687,27510,118326,0,0,14847,15719,64877,0,0,0,34799,28634,156822,0,0,0,0.078,0.026,0.211,0,0,0,0.059,0.041,0.235,0
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=21, Cell Name=E_CBN435ML1_Karacakleuwiliang-DMT_ML02, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,96,0,1.502,0.494,1.646,0,95,0,1.285,0.613,0.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,465,985,0,0,0,0,0,0,0,0,0,0,0,532,446,1014,0,0,0,522,464,984,0,0,0,160769024,113509416,263460160,0,0,1364660744,565606032,1128482712,0,0,0,175113656,78657744,112176776,0,0,0,55996,26960,64864,0,0,27200,6808,26220,0,0,0,76382,50788,63893,0,0,0,0.148,0.032,0.22,0,0,0,0.113,0.077,0.097,0
2022-11-08 01:00,60,"E_CBN435_Karacakleuwiliang-DMT/Cell:eNodeB Function Name=E_CBN435M41_Karacakleuwiliang-DMT, Local Cell ID=11, Cell Name=E_CBN435ML1_Karacakleuwiliang-DMT_ML01, eNodeB ID=434435, Cell FDD TDD indication=CELL_FDD",Unreliable,96,0,3.323,0.529,23.151,0.002,95,0,1.093,0.306,3.397,0.002,0,0,1,2,2,0,0,0,0,0,0,0,0,444,402,1026,86,0,0,0,0,0,0,0,0,0,0,582,405,1266,91,0,0,444,401,1026,86,0,0,292851432,71009208,1236736184,238368,0,2371488008,370087608,11001044624,240032,0,0,207444248,46862904,453703424,423592,0,0,120441,45943,671102,476,0,75845,10833,544617,5,0,0,103525,30017,422655,837,0,0,0.22,0.05,0.768,0.001,0,0,0.176,0.068,0.972,0.001
2022-11-08 01:00,60,"E_CBN483_Caringinbocimi-DMT/Cell:eNodeB Function Name=E_CBN483M41_Caringinbocimi-DMT, Local Cell ID=32, Cell Name=E_CBN483MT1_Caringinbocimi-DMT_MT03, eNodeB ID=434483, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,4.423,2.786,8.788,0.009,50,0,0.903,0.599,2.985,0.017,0,0,1,0,0,0,0,0,0,0,0,0,0,634,345,982,43,0,0,0,0,0,0,0,0,0,0,689,307,1023,42,0,0,634,345,981,43,0,0,26130536,14325944,29518432,236072,0,2387502960,1435342768,4466626128,3565632,0,0,217095520,112065584,961592536,2857904,0,0,985229,762278,1799626,2441,0,908197,716121,1675736,2071,0,0,321737,278747,686610,6464,0,0,0.364,0.268,0.604,0.002,0,0,0.354,0.21,0.515,0.004
2022-11-08 01:00,60,"E_CBN483_Caringinbocimi-DMT/Cell:eNodeB Function Name=E_CBN483M41_Caringinbocimi-DMT, Local Cell ID=22, Cell Name=E_CBN483MT1_Caringinbocimi-DMT_MT02, eNodeB ID=434483, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,1.722,0.038,4.142,0.021,50,0,0.197,0.056,0.863,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,286,60,448,6,0,0,0,0,0,0,0,0,0,0,301,59,459,8,0,0,286,57,431,6,0,0,97419352,5808064,172061808,25525536,0,1337602064,26930368,3116077312,35732576,0,0,104841240,20982888,157185272,2757584,0,0,189607,7751,447978,3365,0,127444,6157,416336,1334,0,0,92963,10185,334510,2985,0,0,0.087,0.003,0.185,0.002,0,0,0.052,0.005,0.43,0.001
2022-11-08 01:00,60,"E_CBN483_Caringinbocimi-DMT/Cell:eNodeB Function Name=E_CBN483M41_Caringinbocimi-DMT, Local Cell ID=12, Cell Name=E_CBN483MT1_Caringinbocimi-DMT_MT01, eNodeB ID=434483, Cell FDD TDD indication=CELL_FDD",Reliable,50,4.303,2.949,0.305,8.828,0.11,50,0.3,1.611,0.062,4.964,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,301,1246,178,0,0,0,0,0,0,0,0,0,0,1242,294,1278,176,0,0,1213,301,1243,178,2921312304,0,39313880,5508584,39428928,962792,0,2147442936,182580784,4859947872,79991616,170076560,0,806082912,24129728,1220799392,11916088,485201,0,681026,109399,1980757,15567,0,579586,94598,1717919,14356,101371,0,371186,17867,817971,7401,0.144,0,0.332,0.043,0.769,0.008,0.083,0,0.272,0.012,0.683,0.005
2022-11-08 01:00,60,"E_CBN483_Caringinbocimi-DMT/Cell:eNodeB Function Name=E_CBN483M41_Caringinbocimi-DMT, Local Cell ID=31, Cell Name=E_CBN483ML1_Caringinbocimi-DMT_ML03, eNodeB ID=434483, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,4.74,0.884,7.385,14.445,95,0,0.985,0.417,4.071,1.307,0,0,0,0,1,0,0,0,0,0,0,0,0,1021,689,2119,53,0,0,0,0,0,0,0,0,0,0,1076,704,2144,59,0,0,1020,689,2114,53,0,0,1701795952,174220352,3859404624,290274584,0,7822706792,794674744,11563602208,4520446224,0,0,340765360,112432592,2215287672,455007192,0,0,558036,67127,548424,870817,0,227528,43390,285419,827273,0,0,369347,67945,737260,199456,0,0,0.324,0.031,0.313,0.261,0,0,0.251,0.051,0.592,0.116
2022-11-08 01:00,60,"E_CBN483_Caringinbocimi-DMT/Cell:eNodeB Function Name=E_CBN483M41_Caringinbocimi-DMT, Local Cell ID=21, Cell Name=E_CBN483ML1_Caringinbocimi-DMT_ML02, eNodeB ID=434483, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.003,10.761,0.824,5.25,1.166,95,0.001,1.554,0.248,1.464,0.302,0,0,1,0,0,0,0,0,0,0,0,17,0,2280,578,1739,237,0,0,0,0,0,0,0,0,18,0,2375,597,1767,239,17,0,2279,574,1737,237,11913856,0,3162630328,158587632,818909512,127839144,0,19675606568,691233960,6579918488,1762185768,777008,0,671779056,84721376,451086752,209949568,359,0,657792,47766,422899,107941,0,483245,31146,260557,74515,345,0,336975,37237,398426,38544,0.001,0,0.429,0.021,0.31,0.039,0,0,0.252,0.022,0.264,0.022
