Result Time,Granularity Period,Object Name,Reliability,"L.E-RAB.AttEst.QCI.1","L.E-RAB.Est.TimeAvg","L.E-RAB.FailEst.X2AP.VoIP","L.E-RAB.InitEst.TimeAvg","L.E-RAB.SuccEst.QCI.1","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Msg","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.Mt","L.RRC.ConnSetup.TimeAvg","L.RRC.ReEst.Att"
,Minutes,,,None,ms,None,ms,None,None,None,None,None,None,None,None,None,None,ms,None
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=11, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,83,0,91,0,0,0,47,21,75,0,0,47,21,34,1
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=35, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,114,0,119,0,0,0,266,246,566,0,0,266,246,45,11
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=25, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,118,0,122,0,0,9,1006,669,1810,0,9,1006,669,46,11
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=15, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,55,0,55,0,0,5,159,40,207,0,5,159,40,24,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=34, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,116,0,119,0,0,1,506,280,813,0,1,506,280,40,1
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=24, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,1,120,0,124,1,0,39,1405,812,2392,0,39,1405,812,46,21
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=14, Cell Name=E_CBN552ME1_Permanencombatpusdikreskrim_ME01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,0,51,0,54,0,0,4,87,23,115,0,4,87,23,29,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=33, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,71,0,69,0,0,0,261,230,504,0,0,261,230,32,7
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=23, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,74,0,76,0,0,0,466,303,803,0,0,466,303,53,7
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=13, Cell Name=E_CBN552MR1_Permanencombatpusdikreskrim_MR01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,65,0,66,0,0,0,32,7,40,0,0,32,7,28,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=22, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,252,0,265,0,0,21,1606,767,2727,0,21,1604,767,77,57
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=12, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,86,0,88,0,0,3,596,221,914,0,3,596,221,41,14
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=32, Cell Name=E_CBN552MT1_Permanencombatpusdikreskrim_MT03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,79,0,82,0,0,0,438,273,864,0,0,438,273,43,12
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=52, Cell Name=C_CBN552ST1_Permanencombatpusdikreskrim_ST02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,0,94,0,96,0,0,1,546,270,1022,0,1,546,270,62,16
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=31, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML03, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,0,69,0,69,0,0,0,1128,531,1868,0,0,1128,531,28,17
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=21, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML02, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,0,63,0,64,0,0,11,922,596,1732,0,11,922,596,24,23
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=11, Cell Name=E_JSZ009ML1_Permanencombatziniatebet-DMT_ML01, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,0,72,0,72,0,0,34,2054,998,4106,0,34,2054,998,29,33
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=33, Cell Name=E_JSZ009MR1_Permanencombatziniatebet-DMT_MR03, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,0,65,0,67,0,0,0,95,52,177,0,0,95,52,31,0
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=23, Cell Name=E_JSZ009MR1_Permanencombatziniatebet-DMT_MR02, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,0,60,0,63,0,0,2,134,89,278,0,2,134,89,29,2
2022-11-08 01:00,60,"E_JSZ009_Permanencombatziniatebetd-DMT/Cell:eNodeB Function Name=E_JSZ009M41_Permanencombatziniatebet-DMT, Local Cell ID=13, Cell Name=E_JSZ009MR1_Permanencombatziniatebet-DMT_MR01, eNodeB ID=629009, Cell FDD TDD indication=CELL_FDD",Reliable,0,79,0,81,0,0,6,106,87,267,0,6,106,87,46,3
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=32, Cell Name=E_SKB149MT1_Panagayan-LSP_MT03, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,0,86,0,90,0,0,5,1734,1422,3840,0,5,1734,1422,43,134
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=22, Cell Name=E_SKB149MT1_Panagayan-LSP_MT02, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,0,69,0,71,0,0,16,1570,1241,3228,0,16,1570,1241,27,272
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=12, Cell Name=E_SKB149MT1_Panagayan-LSP_MT01, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,0,94,0,97,0,0,0,370,259,733,0,0,370,259,35,54
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=31, Cell Name=E_SKB149ML1_Panagayan-LSP_ML03, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,0,65,0,67,0,0,4,720,644,1482,0,4,720,644,30,7
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=21, Cell Name=E_SKB149ML1_Panagayan-LSP_ML02, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,0,61,0,59,0,0,11,1679,1160,3133,0,11,1679,1160,26,20
2022-11-08 01:00,60,"E_SKB149_Panagayan-LSP/Cell:eNodeB Function Name=E_SKB149M41_Panagayan-LSP, Local Cell ID=11, Cell Name=E_SKB149ML1_Panagayan-LSP_ML01, eNodeB ID=148149, Cell FDD TDD indication=CELL_FDD",Reliable,0,59,0,60,0,0,23,1202,1016,2388,0,23,1201,1016,25,13
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=51, Cell Name=E_JKS671ML1_Aptkemangvillageemacro-STP_ML02, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,71,0,75,0,0,0,528,239,826,0,0,528,239,30,12
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=41, Cell Name=E_JKS671ML1_Aptkemangvillageemacro-STP_ML01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,66,0,68,0,0,0,156,107,324,0,0,156,107,24,1
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=31, Cell Name=E_JKS671ML1_Apartkemangvillage-STP_ML02, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,84,0,93,0,0,0,128,46,212,0,0,128,46,23,7
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=25, Cell Name=E_JKS671MF1_Apartkemangvillage-STP_MF02, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,0,88,0,90,0,0,8,1597,909,2855,0,8,1597,909,23,25
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=24, Cell Name=E_JKS671ME1_Apartkemangvillage-STP_ME02, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,0,83,0,84,0,0,3,2241,1309,3994,0,3,2241,1309,25,20
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=21, Cell Name=E_JKS671ML1_Apartkemangvillage-STP_ML01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,60,0,64,0,0,82,1160,512,1890,0,82,1160,512,21,32
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=15, Cell Name=E_JKS671MF1_Apartkemangvillage-STP_MF01, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,0,85,0,89,0,0,8,1304,837,2391,0,8,1304,836,25,13
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=14, Cell Name=E_JKS671ME1_Apartkemangvillage-STP_ME01, eNodeB ID=133671, Cell FDD TDD indication=CELL_TDD",Reliable,0,80,0,83,0,0,100,2707,1649,4818,0,100,2706,1649,24,39
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=11, Cell Name=E_JKS671IL1_Apartkemangvillage-STP_IL01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,31,0,31,0,0,0,142,21,175,0,0,142,21,16,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=61, Cell Name=E_JKS671IL1_Apartkemangvillage-STP_IL02, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,49,0,53,0,0,0,104,152,291,0,0,104,152,20,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=12, Cell Name=E_JKS671IT1_Apartkemangvillage-STP_IT01, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,64,0,68,0,0,0,43,40,109,0,0,43,40,24,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=91, Cell Name=C_JKS671IL1_Apartkemangvillage-STP_IL05, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,48,0,48,0,0,0,32,31,79,0,0,32,31,22,0
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=81, Cell Name=C_JKS671IL1_Apartkemangvillage-STP_IL04, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,52,0,52,0,0,0,76,70,152,0,0,76,70,19,1
2022-11-08 01:00,60,"E_JKS671_ApartkemangvillageINDOOR-STP/Cell:eNodeB Function Name=E_JKS671M41_ApartkemangvillageINDOOR-STP, Local Cell ID=71, Cell Name=C_JKS671IL1_Apartkemangvillage-STP_IL03, eNodeB ID=133671, Cell FDD TDD indication=CELL_FDD",Reliable,0,59,0,60,0,0,0,56,61,143,0,0,56,61,17,1
2022-11-08 01:00,60,"E_CBN256_Ciampeacinangka-LSP/Cell:eNodeB Function Name=E_CBN256M41_Ciampeacinangka-LSP, Local Cell ID=31, Cell Name=E_CBN256ML1_Ciampeacinangka-LSP_ML03, eNodeB ID=434256, Cell FDD TDD indication=CELL_FDD",Reliable,0,64,0,66,0,0,57,2617,1499,4658,0,57,2616,1499,27,17
2022-11-08 01:00,60,"E_CBN256_Ciampeacinangka-LSP/Cell:eNodeB Function Name=E_CBN256M41_Ciampeacinangka-LSP, Local Cell ID=21, Cell Name=E_CBN256ML1_Ciampeacinangka-LSP_ML02, eNodeB ID=434256, Cell FDD TDD indication=CELL_FDD",Reliable,0,60,0,61,0,0,5,1660,1213,3240,0,5,1660,1213,28,22
2022-11-08 01:00,60,"E_CBN256_Ciampeacinangka-LSP/Cell:eNodeB Function Name=E_CBN256M41_Ciampeacinangka-LSP, Local Cell ID=11, Cell Name=E_CBN256ML1_Ciampeacinangka-LSP_ML01, eNodeB ID=434256, Cell FDD TDD indication=CELL_FDD",Reliable,0,71,0,70,0,0,129,4069,2735,7743,0,129,4066,2735,34,27
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=32, Cell Name=E_SKB145MT1_Stasiuncireunghas-PTI_MT03, eNodeB ID=148145, Cell FDD TDD indication=CELL_FDD",Reliable,0,94,0,94,0,0,0,71,91,189,0,0,71,90,78,6
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=22, Cell Name=E_SKB145MT1_Stasiuncireunghas-PTI_MT02, eNodeB ID=148145, Cell FDD TDD indication=CELL_FDD",Reliable,0,71,0,71,0,0,0,86,34,132,0,0,86,34,26,2
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=12, Cell Name=E_SKB145MT1_Stasiuncireunghas-PTI_MT01, eNodeB ID=148145, Cell FDD TDD indication=CELL_FDD",Reliable,0,118,0,122,0,0,0,798,459,1636,0,0,798,459,60,35
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=35, Cell Name=E_SKB145MF1_Stasiuncireunghas-PTI_MF03, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,0,37,0,37,0,0,0,99,72,201,0,0,99,72,25,2
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=25, Cell Name=E_SKB145MF1_Stasiuncireunghas-PTI_MF02, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,0,107,0,110,0,0,0,243,70,335,0,0,243,70,36,4
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=15, Cell Name=E_SKB145MF1_Stasiuncireunghas-PTI_MF01, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,0,80,0,82,0,0,0,239,243,533,0,0,239,243,34,4
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=34, Cell Name=E_SKB145ME1_Stasiuncireunghas-PTI_ME03, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,0,84,0,86,0,0,0,675,447,1223,0,0,675,447,33,8
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=24, Cell Name=E_SKB145ME1_Stasiuncireunghas-PTI_ME02, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,0,78,0,87,0,0,0,341,305,721,0,0,341,305,30,4
2022-11-08 01:00,60,"E_SKB145_Stasiuncireunghas-PTI/Cell:eNodeB Function Name=E_SKB145M41_Stasiuncireunghas-PTI, Local Cell ID=14, Cell Name=E_SKB145ME1_Stasiuncireunghas-PTI_ME01, eNodeB ID=148145, Cell FDD TDD indication=CELL_TDD",Reliable,0,71,0,73,0,0,0,1833,853,2858,0,0,1833,853,35,36
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=12, Cell Name=E_SKB209MT1_Terminalcikembar-DMT_MT01, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,111,0,113,0,0,0,171,219,510,0,0,171,219,58,14
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=22, Cell Name=E_SKB209MT1_Terminalcikembar-DMT_MT02, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,4,62,0,64,4,0,4,895,505,1654,0,4,895,505,31,23
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=32, Cell Name=E_SKB209MT1_Terminalcikembar-DMT_MT03, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,85,0,89,0,0,0,827,759,2969,0,0,827,759,55,58
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=31, Cell Name=E_SKB209ML1_Terminalcikembar-DMT_ML03, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,90,0,92,0,0,4,906,695,2193,0,4,906,695,48,54
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=21, Cell Name=E_SKB209ML1_Terminalcikembar-DMT_ML02, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,60,0,62,0,0,6,917,391,1442,0,6,917,391,27,21
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=11, Cell Name=E_SKB209ML1_Terminalcikembar-DMT_ML01, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,63,0,63,0,0,9,766,618,1542,0,9,766,618,25,6
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=33, Cell Name=E_SKB209MR1_Terminalcikembar-DMT_MR03, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,62,0,64,0,0,9,2176,1372,4064,0,9,2175,1372,29,54
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=23, Cell Name=E_SKB209MR1_Terminalcikembar-DMT_MR02, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,56,0,57,0,0,47,1852,1127,3227,0,47,1851,1127,23,20
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=13, Cell Name=E_SKB209MR1_Terminalcikembar-DMT_MR01, eNodeB ID=148209, Cell FDD TDD indication=CELL_FDD",Reliable,0,61,0,62,0,0,4,1060,717,2000,0,4,1059,717,28,6
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=65, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF06, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,60,0,62,0,0,0,311,350,808,0,0,311,350,29,1
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=55, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF05, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,65,0,64,0,0,37,423,278,878,0,37,423,278,33,6
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=45, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF04, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,106,0,107,0,0,0,180,62,281,0,0,180,62,38,1
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=64, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE06, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,69,0,69,0,0,0,545,335,1009,0,0,545,335,26,18
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=54, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE05, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,66,0,66,0,0,0,798,504,1547,0,0,798,504,31,30
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=44, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE04, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,112,0,117,0,0,0,278,237,651,0,0,278,237,37,16
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=35, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF03, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,62,0,66,0,0,0,165,137,335,0,0,165,137,27,31
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=25, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF02, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,74,0,77,0,0,0,345,168,569,0,0,345,168,32,4
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=15, Cell Name=C_SKB209TF1_Terminalcikembar-DMT_TF01, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,81,0,82,0,0,2,637,439,1176,0,2,637,439,50,2
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=34, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE03, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,68,0,69,0,0,0,698,272,1047,0,0,698,272,23,39
2022-11-08 01:00,60,"E_SKB209_Terminalcikembar-DMT/Cell:eNodeB Function Name=E_SKB209M41_Terminalcikembar-DMT, Local Cell ID=24, Cell Name=C_SKB209TE1_Terminalcikembar-DMT_TE02, eNodeB ID=148209, Cell FDD TDD indication=CELL_TDD",Reliable,0,60,0,61,0,0,0,847,331,1239,0,0,847,331,23,2
