Result Time,Granularity Period,Object Name,Reliability,"L.Cell.Unavail.Dur.Sys","L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.Used.Avg","L.ChMeas.PRB.UL.Avail","L.ChMeas.PRB.UL.Used.Avg","L.CSFB.PrepAtt","L.CSFB.PrepSucc","L.E-RAB.AbnormRel","L.E-RAB.AbnormRel.MME","L.E-RAB.AttEst","L.E-RAB.NormRel","L.E-RAB.SuccEst","L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntereNB.IntraFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.Succ.ReEst2Src","L.IRATHO.E2G.ExecAttOut","L.IRATHO.E2G.ExecSuccOut","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.Paging.S1.Rx","L.RRCRedirection.E2G","L.RRCRedirection.E2G.Coverage","L.RRCRedirection.E2G.CSFB","L.RRCRedirection.E2G.Distance","L.RRCRedirection.E2G.Load","L.RRCRedirection.E2G.Ulquality","L.RRCRedirection.E2W","L.RRCRedirection.E2W.Coverage","L.RRCRedirection.E2W.CSFB","L.RRCRedirection.E2W.Distance","L.RRCRedirection.E2W.Load","L.RRCRedirection.E2W.Ulquality","L.RRC.ConnReq.Att.DelayTol","L.RRC.ConnReq.Att.Emc","L.RRC.ConnReq.Att.HighPri","L.RRC.ConnReq.Att.MoData","L.RRC.ConnReq.Att.MoSig","L.RRC.ConnReq.Att.Mt","L.RRC.ConnReq.Succ.DelayTol","L.RRC.ConnReq.Succ.Emc","L.RRC.ConnReq.Succ.HighPri","L.RRC.ConnReq.Succ.MoData","L.RRC.ConnReq.Succ.MoSig","L.RRC.ConnReq.Succ.Mt","L.S1Sig.ConnEst.Att","L.S1Sig.ConnEst.Succ","L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Traffic.ActiveUser.Avg","L.Traffic.ActiveUser.Max","L.Traffic.User.Avg","L.Traffic.User.Max"
,Minutes,,,s,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,ms,ms,ms,ms,None,None,None,None
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=31, Cell Name=E_CBN516ML1_Putatnutugciseeng-DMT_ML03, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,19.725,95,18.083,0,0,1,0,2192,2706,2192,6,6,66,66,1,9,9,8,8,0,0,0,0,0,278216,0,0,0,0,0,0,52,52,0,0,0,0,0,0,27,1054,268,637,0,0,27,1054,268,637,1986,1985,26458107624,4153724264,1085837040,2408322880,1048348,1105752,765051,675887,1.647,10,27.479,39
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=21, Cell Name=E_CBN516ML1_Putatnutugciseeng-DMT_ML02, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,11.988,95,12.363,0,0,2,0,1073,2345,1073,2,2,118,118,0,7,7,8,8,0,0,0,0,0,278216,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,424,125,263,0,0,11,424,125,263,823,823,16939459968,1866470800,348315024,687448176,583903,416803,477128,154701,0.674,7,18.223,30
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=11, Cell Name=E_CBN516ML1_Putatnutugciseeng-DMT_ML01, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,19.324,95,21.697,0,0,2,0,1516,3187,1514,10,10,22,22,0,13,13,9,9,0,0,0,0,0,278216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,530,107,142,0,0,40,530,107,142,819,819,30354371776,854079480,753064712,2456393232,1213403,1329106,1268041,964481,2.025,10,25.667,37
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=33, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR03, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,4.982,50,7.108,1,1,0,0,661,746,660,4,4,21,21,0,19,19,15,15,0,0,0,0,0,278215,0,0,0,0,0,0,18,17,1,0,0,0,0,0,3,319,86,216,0,0,3,319,86,216,624,624,6628946208,661453584,258929544,500293384,444215,358817,285215,153512,0.506,7,9.028,18
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=23, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR02, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.001,50,5.848,0,0,0,0,906,1139,906,1,1,18,18,0,9,9,21,21,0,0,0,0,0,278215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,397,72,212,0,0,69,397,72,212,750,750,6980434192,649303576,108487448,238427872,310015,166788,242739,57408,0.249,6,6.024,13
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=13, Cell Name=E_CBN516MR1_Putatnutugciseeng-DMT_MR01, eNodeB ID=434516, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.275,50,5.952,0,0,0,0,427,517,427,5,5,38,38,0,28,28,4,4,0,0,0,0,0,278216,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,267,37,97,0,0,6,267,37,97,407,407,9728625952,861247080,210221240,373576536,333403,270555,343273,87575,0.358,5,6.604,13
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=65, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF06, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,3.321,100,21.507,1,1,1,0,351,341,345,0,0,7,7,0,4,4,8,8,0,0,0,0,0,278214,1,0,1,0,0,0,20,20,0,0,0,0,0,0,2,137,101,55,0,0,2,137,98,55,292,292,1752594072,202380016,52407920,152597552,107869,112306,56969,42189,0.241,4,2.879,7
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=55, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF05, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,8.019,100,24.029,0,0,0,0,851,865,845,1,1,14,14,0,6,6,21,21,0,0,0,0,0,278216,0,0,0,0,0,0,21,21,0,0,0,0,0,0,46,339,50,241,0,0,46,339,50,241,676,676,7298028584,714324808,182698064,562030688,295499,243447,219460,115619,0.611,7,9.466,16
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=45, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF04, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,17.374,100,32.5,0,0,0,0,924,958,922,0,0,5,5,0,17,17,9,9,0,0,0,0,0,278216,0,0,0,0,0,0,17,17,0,0,0,0,0,0,6,448,63,113,0,0,6,447,61,112,626,626,20428640224,2908333728,322201264,870052856,664485,401809,690305,262392,1.246,9,16.619,26
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=64, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE06, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,16.14,100,38.636,0,0,0,0,2551,2255,2545,0,0,28,28,0,11,11,40,40,0,0,0,0,0,278216,0,0,0,0,0,0,28,28,0,0,0,0,0,0,154,1174,191,862,0,0,154,1174,189,862,2379,2379,12727347960,1500383304,152379904,838151760,500042,255528,556319,171113,0.829,7,14.778,25
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=54, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE05, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,11.896,100,35.011,0,0,5,0,6641,6235,6634,0,0,10,10,0,30,30,43,43,0,0,0,0,0,278216,0,0,0,0,0,0,41,41,0,0,0,0,0,0,10,2984,462,2350,0,0,10,2983,460,2350,5803,5803,8971148000,1148645584,346148896,763941920,492534,357158,465491,167398,1.114,9,33.978,48
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=44, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE04, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,15.012,100,38.049,4,4,2,0,12958,10929,12956,0,0,4,4,0,56,56,57,57,0,0,0,0,0,278216,2,1,1,0,0,0,25,22,3,0,0,0,0,0,192,6449,911,3957,0,0,192,6449,911,3957,11509,11508,14307597152,2009109000,369161704,909201256,574278,385541,578238,212150,1.266,10,52.499,71
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=35, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF03, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,7.465,100,31.844,0,0,2,0,760,809,758,1,1,39,39,0,12,12,13,13,0,0,0,0,0,278216,0,0,0,0,0,0,59,59,0,0,0,0,0,0,0,394,85,253,0,0,0,394,84,252,730,730,3639698560,937870888,180748824,655235096,263841,236420,242718,163926,0.63,7,7.457,15
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=25, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF02, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,4.536,100,18.235,0,0,0,0,164,196,163,0,0,0,0,0,3,3,21,21,0,0,0,0,0,278215,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,84,18,41,0,0,0,84,18,41,143,143,2773146888,152087424,23810808,177346904,116152,86827,133610,60649,0.196,4,2.461,7
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=15, Cell Name=C_CBN516TF1_Putatnutugciseeng-DMT_TF01, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,3.782,100,27.503,0,0,0,0,717,722,716,0,0,25,25,0,7,7,3,3,0,0,0,0,0,278216,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,499,68,121,0,0,0,499,67,121,687,687,2039955328,404781200,92052184,276763112,170278,203236,73261,79630,0.412,6,6.915,13
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=34, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE03, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,16.325,100,38.975,0,0,5,0,5140,4691,5139,1,1,78,78,0,21,21,65,65,0,0,0,0,0,278216,0,0,0,0,0,0,122,122,0,0,0,0,0,0,107,2310,346,1930,0,0,107,2310,346,1930,4693,4693,9265304744,1126164920,194145952,685557536,535100,333585,886224,242157,1.336,9,24.632,38
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=24, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE02, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,9.76,100,29.309,1,1,0,0,7315,6364,7315,0,0,4,4,0,6,6,82,82,0,0,0,0,0,278216,0,0,0,0,0,0,10,9,1,0,0,0,0,0,17,3601,308,2459,0,0,17,3601,308,2458,6384,6384,6536696856,510499864,270315136,571972256,320070,257776,277979,117560,0.636,8,32.841,47
2022-11-08 01:00,60,"E_CBN516_Putatnutugciseeng-DMT/Cell:eNodeB Function Name=E_CBN516M41_Putatnutugciseeng-DMT, Local Cell ID=14, Cell Name=C_CBN516TE1_Putatnutugciseeng-DMT_TE01, eNodeB ID=434516, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,10.021,100,41.471,0,0,0,0,3622,3444,3612,1,1,74,74,0,6,6,29,29,0,0,0,0,0,278215,0,0,0,0,0,0,31,31,0,0,0,0,0,0,29,1888,286,1359,0,0,29,1888,286,1359,3562,3562,8164406368,1153973776,290739952,924320024,354183,337878,285277,225930,0.908,8,22.584,34
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=31, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML03, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,8.399,95,11.618,0,0,0,0,3568,3597,3568,7,7,8,8,0,4,4,59,59,0,0,0,0,0,250284,30,30,0,0,0,0,0,0,0,0,0,0,0,0,10,1542,366,993,0,0,10,1542,366,993,2911,2911,18357050496,9226461040,699435920,1600601064,927007,945647,196910,526368,1.33,9,21.748,33
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=21, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML02, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,10.124,95,10.947,1,1,2,0,3878,3892,3875,26,26,22,22,0,11,11,68,68,0,0,0,0,0,250283,61,60,1,0,0,0,0,0,0,0,0,0,0,0,0,1778,698,1329,0,0,0,1778,696,1329,3803,3803,20772788384,4414082744,404159016,826357792,685084,545527,315208,238291,0.906,8,22.522,36
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=11, Cell Name=E_CBN612ML1_Permanencmbtjasingabogor-DMT_ML01, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,1.877,95,5.066,0,0,0,0,747,752,747,0,0,3,3,0,0,0,7,7,0,0,0,0,0,250283,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,433,84,206,0,0,0,433,84,206,723,723,218169976,72586072,24783304,53747504,31879,33424,37197,12199,0.06,3,3.838,10
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=23, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR02, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,3.093,50,5.933,0,0,0,0,1932,1925,1932,96,96,1,1,0,16,16,4,4,0,0,0,0,0,250283,23,23,0,0,0,0,0,0,0,0,0,0,0,0,4,918,169,676,0,0,4,918,168,676,1766,1766,4365134808,814065208,117062816,252965576,221508,183836,130654,78883,0.391,6,10.482,17
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=13, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR01, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,1.209,50,4.708,0,0,0,0,388,387,388,0,0,0,0,0,1,1,1,1,0,0,0,0,0,250284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197,36,107,0,0,0,196,36,107,339,339,19035912,9383280,7253264,16404328,3383,11509,178,4806,0.014,2,1.739,5
2022-11-08 01:00,60,"E_CBN612_Permanencmbtjasingabogor-DMT/Cell:eNodeB Function Name=E_CBN612M41_Permanencmbtjasingabogor-DMT, Local Cell ID=33, Cell Name=E_CBN612MR1_Permanencmbtjasingabogor-DMT_MR03, eNodeB ID=434612, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,3.476,50,6.68,0,0,0,0,2147,2150,2147,4,4,3,3,0,10,10,4,4,0,0,0,0,0,250283,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,160,769,0,0,0,1080,159,769,2008,2008,7976308920,1510297304,228664072,516281504,360888,324276,141448,156297,0.493,7,13.7,21
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=31, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,34.98,95,19.693,0,0,2,0,3234,3485,3226,12,11,118,114,5,27,27,58,58,1,0,0,0,0,808936,103,103,0,0,0,0,0,0,0,0,0,0,0,0,3,1626,847,994,0,0,3,1625,844,994,3466,3465,24889981472,4321459480,840915280,1685693320,1791256,1051107,1862530,516666,2.42,13,33.351,46
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=21, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,18.231,95,12.819,0,0,0,0,4428,4634,4420,4,4,44,44,0,30,30,8,8,0,0,0,0,0,808935,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,499,1336,0,0,0,2192,498,1336,4027,4027,17699418888,4433095560,473450272,1238370248,876258,548439,695368,327142,1.191,9,28.641,42
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=11, Cell Name=E_CBN618ML1_Permanenkertajayarumpin-TBG_ML01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,96,19.134,95,22.356,0,0,2,0,2074,2556,2071,1,1,48,47,0,36,36,44,43,0,0,0,0,0,808928,152,152,0,0,0,0,0,0,0,0,0,0,0,0,43,873,423,695,0,0,43,872,403,695,2013,2013,25565574728,8805210896,1236709248,4805338408,1251416,1453791,836529,1181963,2.485,13,21.566,33
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=32, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,13.38,50,10.022,0,0,0,0,1479,1596,1470,2,2,73,72,1,30,30,14,14,0,0,0,0,0,808935,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,708,419,516,0,0,0,705,417,516,1638,1638,10195236296,699530816,222541128,658944112,984988,622852,1100545,421933,1.171,8,14.072,23
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=22, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,24.365,50,12.716,0,0,5,0,2412,2528,2404,3,3,66,66,0,39,38,2,2,0,0,0,0,0,808935,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,836,862,0,0,0,1129,814,860,2803,2802,16073895832,1153053816,186505368,996000272,1757801,1361480,3012101,1413530,2.665,12,21.097,32
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=12, Cell Name=E_CBN618MT1_Permanenkertajayarumpin-TBG_MT01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,23.132,50,14.249,0,0,3,0,5012,5214,5002,1,1,148,147,1,38,38,16,16,0,0,0,0,0,808936,1080,1080,0,0,0,0,0,0,0,0,0,0,0,0,133,2235,1659,1258,0,0,133,2235,1638,1257,5263,5263,15239568808,594623968,154243832,905031808,1536188,1379191,2517843,1432741,2.193,12,27.587,41
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=33, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR03, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,8.421,50,6.244,1,1,3,0,1540,1551,1539,5,5,8,7,1,23,23,38,38,0,0,0,0,0,808933,161,160,1,0,0,0,0,0,0,0,0,0,0,0,0,795,920,375,0,0,0,795,920,375,2090,2090,9577856776,818669528,165707232,395982608,620679,364641,571136,221094,0.675,6,11.046,20
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=23, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR02, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,3.124,50,5.478,0,0,1,0,1551,1733,1550,0,0,29,29,0,25,25,7,7,0,0,0,0,0,808935,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,830,517,430,0,0,0,830,517,430,1776,1776,1507280112,280300960,94159944,223429200,199663,202265,92465,111427,0.489,6,10.994,21
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=13, Cell Name=E_CBN618MR1_Permanenkertajayarumpin-TBG_MR01, eNodeB ID=434618, Cell FDD TDD indication=CELL_FDD",Reliable,0,50,5.869,50,6.066,1,1,1,0,296,355,293,0,0,0,0,0,13,13,34,34,0,0,0,0,0,808936,58,57,1,0,0,0,0,0,0,0,0,0,0,0,7,144,102,81,0,0,7,141,102,77,327,327,8742690464,999739240,139555632,394129944,383474,260413,324690,155874,0.441,5,5.098,8
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=35, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF03, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,5.355,100,27.154,0,0,0,0,1325,1265,1325,0,0,0,0,0,0,0,2,2,0,0,0,0,0,809166,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,702,60,310,0,0,0,702,60,310,1072,1072,4989780344,1114656112,557022312,782034616,218795,234473,294117,116698,0.49,6,8.275,14
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=25, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF02, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,1.815,100,9.516,0,0,0,0,32,29,32,0,0,2,2,0,0,0,0,0,0,0,0,0,0,808935,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,6,2,4,12,12,94372504,38865840,17880248,31833128,11277,12684,1857,3906,0.028,2,1.016,2
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=15, Cell Name=E_CBN618TF1_Permanenkertajayarumpin-TBG_TF01, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.591,100,19.363,0,0,0,0,1658,1541,1650,0,0,3,3,0,1,1,4,4,0,0,0,0,0,808934,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,950,71,462,0,0,0,948,68,462,1478,1478,976390272,187692272,39191808,104232280,53298,68623,70596,29780,0.167,4,7.168,15
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=34, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE03, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,3.93,100,18.173,0,0,0,0,1584,1432,1582,0,0,1,1,0,2,2,25,25,0,0,0,0,0,808936,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,921,90,478,0,0,0,921,89,478,1488,1488,4488587696,1113019184,64368936,137154704,99201,81317,58663,32939,0.164,5,6.859,18
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=24, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE02, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,1.894,100,10.945,0,0,0,0,323,304,323,0,0,2,2,0,0,0,1,1,0,0,0,0,0,808935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,14,127,0,0,0,142,14,127,283,283,135345064,14868832,5878384,13854640,7750,6574,5340,2541,0.016,2,1.099,4
2022-11-08 01:00,60,"C_CBN618_Permanenkertajayarumpin-TBG/Cell:eNodeB Function Name=E_CBN618M41_Permanenkertajayarumpin-TBG, Local Cell ID=14, Cell Name=E_CBN618TE1_Permanenkertajayarumpin-TBG_TE01, eNodeB ID=434618, Cell FDD TDD indication=CELL_TDD",Reliable,0,100,2.998,100,16.444,0,0,0,0,751,625,750,0,0,1,1,0,1,1,5,5,0,0,0,0,0,808933,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,372,65,258,0,0,0,372,65,258,695,695,1162314176,154236368,31916360,69434288,45000,33266,45582,12363,0.062,3,2.801,8
