Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.ChMeas.PDSCH.MCS.0","L.ChMeas.PDSCH.MCS.1","L.ChMeas.PDSCH.MCS.10","L.ChMeas.PDSCH.MCS.11","L.ChMeas.PDSCH.MCS.12","L.ChMeas.PDSCH.MCS.13","L.ChMeas.PDSCH.MCS.14","L.ChMeas.PDSCH.MCS.15","L.ChMeas.PDSCH.MCS.16","L.ChMeas.PDSCH.MCS.17","L.ChMeas.PDSCH.MCS.18","L.ChMeas.PDSCH.MCS.19","L.ChMeas.PDSCH.MCS.2","L.ChMeas.PDSCH.MCS.20","L.ChMeas.PDSCH.MCS.21","L.ChMeas.PDSCH.MCS.22","L.ChMeas.PDSCH.MCS.23","L.ChMeas.PDSCH.MCS.24","L.ChMeas.PDSCH.MCS.25","L.ChMeas.PDSCH.MCS.26","L.ChMeas.PDSCH.MCS.27","L.ChMeas.PDSCH.MCS.28","L.ChMeas.PDSCH.MCS.29","L.ChMeas.PDSCH.MCS.3","L.ChMeas.PDSCH.MCS.30","L.ChMeas.PDSCH.MCS.31","L.ChMeas.PDSCH.MCS.4","L.ChMeas.PDSCH.MCS.5","L.ChMeas.PDSCH.MCS.6","L.ChMeas.PDSCH.MCS.7","L.ChMeas.PDSCH.MCS.8","L.ChMeas.PDSCH.MCS.9","L.ChMeas.RI.Rank1","L.ChMeas.RI.Rank2","L.ChMeas.RI.Rank3","L.ChMeas.RI.Rank4"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=23, Cell Name=E_JKS106MR1_Ciranjang_MR02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,1471635,2020699,14810,0,19650,4417,0,6954,6847,6234,6352,6366,7123,0,7381,7430,212,7479,6910,7404,4883,3776,3172,2982,3552,4057,21531,335,38453,24859,616,850,1951,3705,6908,7800,103656,145477,2726,200
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=22, Cell Name=E_JKS106MT1_Ciranjang_MT02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,3125565,3687372,131775,0,8051,35789,0,14568,18864,18664,22002,22857,23826,0,19611,17408,1862,18187,14790,16241,15317,17462,20871,30014,58024,173729,17560,2612,17594,36193,3864,4422,6694,9943,11440,16535,597990,665863,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=21, Cell Name=E_JKS106ML1_Ciranjang_ML02, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,4404392,7294729,151952,0,30910,48321,0,5713,8280,10712,14522,18089,23124,0,31982,38630,266,46854,53765,62332,63396,70182,59553,50745,60325,130227,14030,528,16798,144009,824,1092,1613,2055,2816,5110,341405,1265764,4788,226
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=15, Cell Name=T_JKS106TF1_Ciranjang_TF01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=14, Cell Name=T_JKS106TE1_Ciranjang_TE01, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=13, Cell Name=E_JKS106MR1_Ciranjang_MR01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,1433412,3136051,20169,0,26665,7762,0,3674,4633,5210,5215,5816,5756,0,6444,6458,942,6171,8274,43320,5651,6163,5241,5174,5956,7162,10004,1054,5529,15139,1157,1421,1780,2478,2238,2908,80930,963534,85897,3581
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=12, Cell Name=E_JKS106MT1_Ciranjang_MT01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,3813880,2575210,55802,0,6123,26941,0,22105,31876,39317,54535,58658,69488,0,68666,58256,2664,46730,32145,26578,21834,18535,12932,7257,5716,7884,15974,3329,30108,37980,4988,6362,8856,11871,15268,20645,371631,450209,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=11, Cell Name=E_JKS106ML1_Ciranjang_ML01, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,16104317,13614713,936155,0,55548,70551,452,18123,21457,32671,39635,55312,59661,74,68806,77999,1462,81199,88449,314291,53166,50733,39782,36796,23835,38737,28098,2601,30309,163200,2718,4581,5318,10842,9045,11106,571122,2317407,91071,2349
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=65, Cell Name=T_JKS106TF1_Ciranjang_TF06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=55, Cell Name=T_JKS106TF1_Ciranjang_TF05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=45, Cell Name=T_JKS106TF1_Ciranjang_TF04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=64, Cell Name=T_JKS106TE1_Ciranjang_TE06, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=54, Cell Name=T_JKS106TE1_Ciranjang_TE05, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=44, Cell Name=T_JKS106TE1_Ciranjang_TE04, eNodeB ID=133106, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS106_Ciranjang/Cell:eNodeB Function Name=E_JKS106M41_Ciranjang, Local Cell ID=61, Cell Name=E_JKS106SL1_Ciranjang_SL03, eNodeB ID=133106, Cell FDD TDD indication=CELL_FDD",Reliable,7666893,5993189,203552,0,6494,48805,6648,25864,25082,27047,29218,26675,22424,5745,26068,26041,2614,24236,20933,17028,13003,12030,8789,4671,3109,2006,16057,3608,22514,35653,5793,7772,12883,16874,19802,15699,477409,766970,0,0
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=32, Cell Name=E_PLR001MT1_Panenmas-TBG_MT03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,19207702,6554025,1025682,0,103105,46145,16732,69552,79555,72906,78399,75418,75781,7047,82813,65951,20188,59043,47169,43340,38689,26458,18276,9321,6940,1993,54148,22923,53783,56120,27351,36130,40956,53811,65366,59428,962403,696154,0,0
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=22, Cell Name=E_PLR001MT1_Panenmas-TBG_MT02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,40457285,5274784,1452002,0,176814,74701,32998,70103,71442,47207,41371,44147,33828,6900,44940,37071,52572,13076,8407,6681,6501,7531,5588,2028,1153,3,134119,60900,44760,25303,61529,77102,85446,77915,69833,32796,1357634,376920,0,0
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=12, Cell Name=E_PLR001MT1_Panenmas-TBG_MT01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,86639,108662,54317082,4563444,353003,143218,22869,31202,30210,26143,35081,42477,25753,7251,18553,10024,156662,5983,5439,4086,3226,1730,405,153,0,0,271120,191248,33002,10197,117585,131779,88076,70119,55064,18998,1292438,771155,0,0
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=31, Cell Name=E_PLR001ML1_Panenmas-TBG_ML03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,12173597,4497459,292448,0,7489,20394,0,27080,37236,36403,36842,36655,48186,0,42102,38743,3221,38211,36360,33783,26786,28586,16506,8807,12945,1713,24995,5298,27514,27639,9006,9980,13628,16770,19053,21360,298853,241683,20,17
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=21, Cell Name=E_PLR001ML1_Panenmas-TBG_ML02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,2971151,14339354,53160,0,952,790,0,13844,19804,28842,31221,35753,37069,0,43865,40357,772,40496,32744,34311,21442,15577,8399,3474,3962,1615,12992,984,92678,173226,3778,1593,2144,3493,5389,8980,219171,545692,997,974
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=11, Cell Name=E_PLR001ML1_Panenmas-TBG_ML01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,6822206,13179157,1040098,0,11598,32390,0,24182,30603,34866,43047,40561,46208,0,47166,51326,4198,57757,54950,55829,55173,68582,63985,42214,67107,21785,22244,5066,26091,88369,7901,11378,12074,12788,15098,17175,589343,1605144,364,141
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=33, Cell Name=E_PLR001MR1_Panenmas-TBG_MR03, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,11609901,18767187,689927,0,21790,45337,0,50281,58895,63226,68587,68057,70578,0,63015,64605,6349,63544,48843,43228,31005,24593,10458,5211,2536,133,34604,8811,45750,48657,12398,17420,23929,33705,39833,44664,599887,828078,76,53
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=23, Cell Name=E_PLR001MR1_Panenmas-TBG_MR02, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,8514890,8081315,1030001,0,34100,52551,0,26390,30440,35504,40095,52812,56170,0,50801,47264,6326,44947,41290,31615,21072,20222,18340,8610,8528,5271,22546,8457,24972,36652,11240,14946,19335,22785,24318,23396,499168,1243608,2327,2358
2022-11-08 01:00,60,"E_PLR001_Panenmas-TBG/Cell:eNodeB Function Name=E_PLR001M41_Panenmas-TBG, Local Cell ID=13, Cell Name=E_PLR001MR1_Panenmas-TBG_MR01, eNodeB ID=646001, Cell FDD TDD indication=CELL_FDD",Reliable,10167093,24832719,1028263,0,12677,3126,0,51092,58392,72642,86086,94067,101854,0,102134,103981,4498,104064,99257,101305,97551,104528,92594,86983,147684,93654,29653,7024,72263,184338,30232,14682,22671,29502,36602,41802,892443,2506516,586,454
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=31, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL03, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,285047,2216781,20370,0,632,9595,0,1426,1970,2385,2696,3432,3612,0,4696,6294,193,8771,10420,11454,9689,6318,3330,1308,746,289,1596,272,2263,10063,508,631,713,870,980,1309,12763,38643,2788,269
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=21, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL02, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,576592,1938084,194505,0,1801,22143,0,2061,2553,3494,4699,6361,8711,0,9998,13122,290,14517,15278,15889,14958,11768,8699,5219,2915,638,4666,304,4726,18118,685,933,1395,1721,1572,1910,38696,193781,19710,1069
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=11, Cell Name=E_JKS659HL1_TarakanitaBTSH-STP_HL01, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,648329,3088960,55717,0,1070,24616,0,2596,2836,3238,4209,5254,6955,0,9618,12056,188,13741,15564,18010,15680,14705,8595,5318,3951,2044,3843,181,3090,16771,313,360,548,1188,1771,2677,140760,131580,5543,240
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=35, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,172889,3562044,199840,0,827,17510,0,1723,2347,3915,4134,4700,1836,0,12588,12672,160,20390,20484,13583,9766,1504,6874,3878,2594,1156,105,53,568,339,145,253,308,455,773,1201,5612,34478,710,699
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=25, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF02, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,1108424,3004106,476662,144,6024,42461,0,4873,7922,10324,9134,9975,2383,0,11097,4998,1961,5605,7335,10362,12444,3237,9281,6641,7567,3999,643,663,876,231,1680,1828,1899,2126,2903,3366,14035,59583,1163,226
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=15, Cell Name=T_JKS659HF1_TarakanitaBTSH-STP_HF01, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=34, Cell Name=E_JKS659HE1_TarakanitaBTSH-STP_HE03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,122972,744923,165701,0,1450,22157,0,375,618,910,1358,1845,498,0,4895,4338,200,5880,6599,7341,9303,766,5531,2792,3659,1180,98,68,112,151,258,399,227,103,124,245,5020,30852,1651,63
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=24, Cell Name=E_JKS659HE1_TarakanitaBTSH-STP_HE02, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,445366,2273601,497620,60,7369,40992,0,8766,13351,22633,40744,59412,10163,0,64242,13309,1890,11466,11607,10295,7507,1088,4289,2956,12462,22174,1118,665,693,129,2215,3375,3362,3810,5075,5415,13657,55608,1492,252
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=14, Cell Name=T_JKS659HE1_TarakanitaBTSH-STP_HE01, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=33, Cell Name=E_JKS659HR1_TarakanitaBTSH-STP_HR03, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,90213,145712,3986,0,606,1980,0,172,202,527,865,425,295,0,441,645,44,948,1124,894,747,785,600,667,942,387,1231,28,410,1545,160,140,243,383,393,401,2854,8226,704,151
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=23, Cell Name=E_JKS659HR1_TarakanitaBTSH-STP_HR02, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,231716,314445,10386,0,4101,5729,0,1044,1091,1231,1328,1579,1438,0,1319,1600,149,1498,1215,1300,914,650,423,378,289,213,4565,230,1259,2201,428,399,408,645,798,1053,11197,16724,3044,1243
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=13, Cell Name=E_JKS659HR1_TarakanitaBTSH-STP_HR01, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,164996,839416,9040,0,7306,18278,0,1060,1304,1447,2163,2922,3740,0,4869,6700,356,9453,11155,11967,8875,3987,1987,952,629,374,14978,410,1689,7476,507,552,467,513,671,910,18450,84083,4817,968
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=81, Cell Name=E_JSX912ML1_Wismamuliagdg2-WNI_ML02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,1703224,4022525,1158054,0,21642,8615,0,15713,16765,16231,17172,17721,13328,0,14655,14479,9178,6309,11526,13205,3727,3613,3214,1350,1005,1607,15698,10525,25166,38405,12459,12114,12847,13705,12244,13395,62396,289250,15969,751
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=71, Cell Name=E_JSX912ML1_Wismamuliagdg2-WNI_ML01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,999117,1847890,785199,0,4277,1162,0,5982,7199,8144,9329,12193,9993,0,9434,9106,1522,7094,9258,8638,4081,3554,3207,2427,3262,2559,10572,1873,20251,29994,2491,2390,2950,4315,4290,5342,30897,100901,4242,2514
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=63, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR06, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,4513494,0,3492,689,0,6189,5840,4351,4250,4963,6090,0,6162,5557,855,5303,6137,7501,4467,2274,903,383,181,540,6019,903,5860,6533,1069,1410,1938,2603,3457,6100,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=62, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT06, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=61, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL06, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,12954968,0,14449,2536,0,5969,7951,8420,8501,9350,11565,0,15385,17632,2231,15807,16083,15997,15169,15959,60455,3244,3070,14537,8701,2246,1933,10977,3233,10590,4263,4378,4933,4976,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=53, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR05, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=52, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT05, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,13769861,0,18497,10292,0,20847,26433,21887,25579,16627,6187,0,1142,544,12561,179,192,107,358,188,700,209,98,462,49975,13563,14717,978,14410,14289,16492,19241,19399,22158,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=51, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL05, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,10108993,0,42235,7343,0,2145,2521,1650,1433,2657,5437,0,6828,7664,2675,11128,13575,16547,14662,15079,11031,7080,6245,72599,19436,1250,2044,16801,476,5053,399,666,950,1712,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=43, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR04, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,3330,0,0,0,0,0,7,0,0,2,1,0,16,12,0,10,9,4,2,1,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=42, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT04, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,36702,0,13,0,0,7,7,4,1,1,34,0,64,19,1,33,52,47,26,3,0,10,2,29,12,0,31,245,6,13,7,8,0,2,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=41, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL04, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,19950,0,5,6,0,55,168,241,576,460,732,0,140,67,2,62,73,78,27,9,0,0,0,0,18,7,271,90,0,10,2,1,4,8,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=33, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR03, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,6454,0,35,0,0,3,1,0,0,1,0,0,1,1,0,4,2,1,1,1,0,0,0,0,74,12,1,4,0,15,0,0,3,3,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=32, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT03, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,1311804,0,6109,2947,0,171,126,111,90,122,166,0,212,265,5335,285,456,460,592,804,670,398,173,231,6853,5535,177,832,2312,1470,676,594,236,268,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=31, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL03, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,197867,0,152,0,0,95,166,200,249,265,484,0,734,512,2,548,756,943,691,1115,1863,2133,1958,1079,114,0,189,2815,2,909,57,34,42,53,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=23, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=22, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,986932,0,1066,157,0,2108,2916,2995,1735,861,678,0,402,210,282,79,55,40,38,36,42,55,18,557,3303,223,1887,613,262,290,223,438,847,1580,0,0,0,0
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=21, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,7498,0,76,15,0,64,96,49,9,60,18,0,2,0,14,1,10,11,9,2,16,1,9,14,183,9,250,38,7,158,17,111,17,108,0,0,0,0
